Episode,Score
246,132
247,600
248,1264
249,1352
250,572
251,1476
252,1084
253,556
254,1328
255,1432
256,832
257,972
258,784
259,1528
260,976
261,1588
262,1032
263,2832
264,1460
265,476
266,1180
267,1616
268,932
269,932
270,1224
271,1180
272,1300
273,376
274,488
275,1712
276,2508
277,348
278,172
279,492
280,1204
281,1296
282,644
283,792
284,124
285,596
286,1392
287,668
288,1112
289,328
290,700
291,360
292,1884
293,988
294,2772
295,708
296,484
297,2092
298,1880
299,1064
300,1052
301,648
302,632
303,680
304,1036
305,844
306,232
307,1928
308,648
309,2672
310,844
311,1796
312,2264
313,956
314,2148
315,1124
316,820
317,1272
318,460
319,1144
320,5212
321,1472
322,1236
323,908
324,96
325,828
326,312
327,228
328,688
329,1068
330,1364
331,1536
332,300
333,1280
334,176
335,556
336,324
337,268
338,1308
339,612
340,1024
341,532
342,596
343,1640
344,636
345,948
346,1244
347,816
348,1444
349,1244
350,2136
351,2776
352,500
353,956
354,1424
355,1244
356,1024
357,368
358,544
359,1248
360,632
361,464
362,1464
363,1096
364,572
365,592
366,488
367,2340
368,2816
369,792
370,1360
371,1304
372,1552
373,504
374,1348
375,1248
376,876
377,500
378,432
379,1528
380,416
381,364
382,404
383,596
384,500
385,1804
386,368
387,896
388,536
389,372
390,428
391,888
392,176
393,1136
394,308
395,664
396,1244
397,324
398,1168
399,2640
400,784
401,348
402,2340
403,1408
404,956
405,340
406,356
407,1068
408,448
409,444
410,2888
411,896
412,604
413,800
414,1184
415,836
416,260
417,424
418,324
419,1044
420,544
421,680
422,264
423,640
424,1400
425,2092
426,528
427,1252
428,1284
429,672
430,444
431,2060
432,2384
433,776
434,964
435,348
436,1180
437,752
438,1028
439,260
440,660
441,924
442,1448
443,948
444,296
445,156
446,1412
447,92
448,2204
449,1396
450,1176
451,1200
452,1132
453,708
454,888
455,1228
456,932
457,280
458,936
459,648
460,1144
461,412
462,1108
463,1132
464,1048
465,168
466,332
467,836
468,252
469,1152
470,1160
471,672
472,1152
473,440
474,160
475,340
476,600
477,652
478,568
479,2840
480,504
481,1180
482,216
483,312
484,536
485,620
486,988
487,1308
488,860
489,612
490,276
491,1212
492,356
493,348
494,2148
495,952
496,840
497,1152
498,460
499,792
500,756
501,352
502,1224
503,568
504,348
505,1620
506,592
507,560
508,864
509,484
510,596
511,1236
512,492
513,836
514,564
515,3040
516,336
517,1868
518,1424
519,256
520,168
521,1064
522,440
523,160
524,324
525,2076
526,616
527,844
528,892
529,1224
530,1336
531,608
532,284
533,1480
534,888
535,260
536,344
537,696
538,244
539,1176
540,552
541,944
542,444
543,176
544,104
545,328
546,336
547,616
548,1244
549,220
550,1396
551,436
552,612
553,272
554,756
555,480
556,844
557,2076
558,1532
559,396
560,1036
561,428
562,652
563,592
564,308
565,648
566,252
567,1440
568,428
569,920
570,844
571,1284
572,1192
573,2140
574,324
575,188
576,1184
577,740
578,1572
579,556
580,240
581,1232
582,1024
583,740
584,1212
585,496
586,812
587,420
588,1168
589,740
590,2620
591,520
592,1044
593,812
594,2196
595,1448
596,524
597,600
598,832
599,1012
600,2348
601,744
602,272
603,2184
604,1504
605,1236
606,1280
607,1620
608,948
609,160
610,988
611,1948
612,1012
613,2004
614,864
615,460
616,828
617,904
618,1172
619,844
620,568
621,1276
622,312
623,1288
624,892
625,384
626,408
627,1300
628,1220
629,580
630,1100
631,456
632,1424
633,652
634,412
635,636
636,408
637,204
638,680
639,432
640,628
641,1040
642,1156
643,1488
644,756
645,660
646,380
647,456
648,776
649,696
650,568
651,396
652,496
653,1024
654,1136
655,768
656,1068
657,880
658,1568
659,252
660,380
661,560
662,616
663,680
664,1016
665,304
666,1336
667,1160
668,1288
669,1304
670,520
671,960
672,1192
673,1368
674,504
675,612
676,256
677,228
678,828
679,876
680,812
681,248
682,1364
683,316
684,1212
685,840
686,492
687,560
688,2708
689,592
690,616
691,992
692,272
693,1104
694,1304
695,1300
696,1156
697,1328
698,312
699,928
700,856
701,212
702,528
703,324
704,268
705,508
706,952
707,624
708,640
709,636
710,440
711,876
712,488
713,1024
714,800
715,988
716,636
717,740
718,452
719,608
720,292
721,416
722,948
723,428
724,1000
725,664
726,732
727,744
728,1784
729,520
730,300
731,1720
732,808
733,620
734,500
735,432
736,668
737,1300
738,660
739,40
740,720
741,624
742,1304
743,232
744,572
745,1596
746,844
747,996
748,1340
749,1320
750,476
751,508
752,1640
753,248
754,1732
755,1552
756,276
757,1200
758,1224
759,360
760,608
761,1356
762,588
763,608
764,1476
765,836
766,1208
767,512
768,860
769,912
770,1516
771,92
772,276
773,1320
774,612
775,736
776,1280
777,1140
778,1100
779,624
780,248
781,300
782,928
783,1344
784,1376
785,1148
786,652
787,164
788,988
789,120
790,556
791,672
792,440
793,1076
794,980
795,948
796,684
797,168
798,652
799,828
800,956
801,472
802,572
803,1348
804,420
805,1096
806,1180
807,1148
808,664
809,1164
810,1552
811,824
812,308
813,848
814,916
815,1072
816,440
817,236
818,1176
819,1256
820,768
821,752
822,480
823,548
824,596
825,1788
826,272
827,496
828,332
829,580
830,1068
831,1244
832,1008
833,1884
834,324
835,436
836,788
837,932
838,2424
839,492
840,172
841,2164
842,752
843,708
844,896
845,736
846,2704
847,492
848,1916
849,176
850,1224
851,1792
852,592
853,1272
854,648
855,1272
856,684
857,928
858,796
859,1076
860,2924
861,1352
862,708
863,704
864,620
865,1012
866,1280
867,1532
868,1060
869,840
870,2072
871,1104
872,868
873,644
874,1436
875,504
876,1036
877,1460
878,2356
879,244
880,476
881,1196
882,4504
883,288
884,620
885,612
886,440
887,276
888,668
889,632
890,924
891,1176
892,908
893,1280
894,512
895,1156
896,720
897,1048
898,672
899,428
900,756
901,388
902,732
903,1272
904,1196
905,352
906,1968
907,480
908,1404
909,1476
910,1204
911,484
912,1628
913,1732
914,1132
915,964
916,576
917,2160
918,992
919,1292
920,512
921,2232
922,404
923,2224
924,664
925,616
926,600
927,416
928,820
929,1020
930,1072
931,828
932,1312
933,1440
934,248
935,460
936,832
937,1944
938,596
939,1188
940,552
941,1732
942,1308
943,1016
944,1112
945,1460
946,1608
947,352
948,516
949,592
950,936
951,804
952,1492
953,2888
954,400
955,972
956,1856
957,1004
958,1288
959,564
960,2332
961,1900
962,1288
963,996
964,2512
965,1800
966,320
967,1424
968,640
969,1488
970,580
971,428
972,2244
973,564
974,928
975,568
976,1204
977,1944
978,1192
979,504
980,740
981,256
982,780
983,1212
984,788
985,2332
986,828
987,1112
988,872
989,904
990,1632
991,2616
992,668
993,640
994,1168
995,856
996,280
997,1136
998,2692
999,432
1000,596
1001,580
1002,2300
1003,992
1004,2124
1005,956
1006,216
1007,1328
1008,308
1009,2912
1010,2140
1011,664
1012,2292
1013,2740
1014,1004
1015,2472
1016,596
1017,1340
1018,1484
1019,1032
1020,2776
1021,968
1022,736
1023,1532
1024,436
1025,540
1026,696
1027,920
1028,880
1029,616
1030,3284
1031,156
1032,816
1033,1508
1034,1284
1035,472
1036,648
1037,664
1038,720
1039,908
1040,2936
1041,1392
1042,860
1043,5180
1044,976
1045,4416
1046,216
1047,600
1048,1544
1049,428
1050,1072
1051,1320
1052,440
1053,1284
1054,416
1055,2332
1056,976
1057,1596
1058,1200
1059,232
1060,1300
1061,1812
1062,1580
1063,952
1064,540
1065,532
1066,900
1067,768
1068,1648
1069,596
1070,1360
1071,668
1072,1472
1073,2204
1074,872
1075,752
1076,492
1077,1752
1078,5680
1079,2416
1080,1424
1081,2488
1082,600
1083,860
1084,1024
1085,740
1086,1088
1087,1492
1088,700
1089,836
1090,1252
1091,1024
1092,2504
1093,1148
1094,564
1095,1208
1096,2004
1097,2032
1098,1068
1099,1580
1100,1468
1101,2856
1102,1188
1103,628
1104,1860
1105,1232
1106,396
1107,2832
1108,1572
1109,2488
1110,2220
1111,3020
1112,2208
1113,1480
1114,676
1115,480
1116,2468
1117,2244
1118,1712
1119,2380
1120,1016
1121,1224
1122,784
1123,1656
1124,1056
1125,1492
1126,488
1127,1284
1128,2144
1129,2208
1130,904
1131,960
1132,904
1133,1500
1134,464
1135,1016
1136,1044
1137,2420
1138,1332
1139,1168
1140,472
1141,248
1142,1092
1143,1304
1144,1204
1145,1248
1146,692
1147,1648
1148,592
1149,872
1150,756
1151,1088
1152,2876
1153,1140
1154,680
1155,1300
1156,748
1157,2228
1158,3072
1159,632
1160,972
1161,688
1162,1140
1163,504
1164,932
1165,324
1166,580
1167,536
1168,1928
1169,3144
1170,348
1171,472
1172,656
1173,300
1174,1012
1175,1472
1176,340
1177,1600
1178,716
1179,1060
1180,264
1181,2240
1182,428
1183,1544
1184,1132
1185,700
1186,2096
1187,1112
1188,1620
1189,1624
1190,808
1191,1796
1192,920
1193,380
1194,692
1195,592
1196,568
1197,680
1198,1068
1199,1568
1200,900
1201,1316
1202,564
1203,276
1204,2232
1205,4008
1206,2196
1207,1384
1208,1244
1209,1460
1210,1256
1211,1408
1212,524
1213,1472
1214,808
1215,536
1216,1116
1217,780
1218,688
1219,1572
1220,900
1221,1508
1222,2888
1223,184
1224,176
1225,1392
1226,2820
1227,344
1228,620
1229,1904
1230,908
1231,828
1232,2272
1233,416
1234,1292
1235,1156
1236,832
1237,1984
1238,1128
1239,1168
1240,548
1241,660
1242,1920
1243,1420
1244,560
1245,1256
1246,980
1247,1412
1248,1148
1249,1440
1250,1264
1251,352
1252,372
1253,620
1254,1656
1255,1092
1256,1324
1257,248
1258,2912
1259,152
1260,604
1261,772
1262,520
1263,1236
1264,664
1265,232
1266,904
1267,736
1268,516
1269,1324
1270,2456
1271,1224
1272,1472
1273,1400
1274,448
1275,1600
1276,432
1277,636
1278,580
1279,720
1280,460
1281,1268
1282,348
1283,992
1284,2924
1285,732
1286,520
1287,564
1288,420
1289,268
1290,592
1291,864
1292,2208
1293,2256
1294,1256
1295,1532
1296,892
1297,1356
1298,120
1299,3072
1300,600
1301,572
1302,1404
1303,3140
1304,1620
1305,464
1306,556
1307,984
1308,948
1309,1120
1310,984
1311,2260
1312,1188
1313,180
1314,704
1315,1284
1316,720
1317,520
1318,2188
1319,1204
1320,2212
1321,1352
1322,1516
1323,884
1324,2596
1325,1536
1326,464
1327,2488
1328,512
1329,748
1330,596
1331,1508
1332,2788
1333,784
1334,140
1335,1240
1336,1468
1337,504
1338,1288
1339,1204
1340,596
1341,372
1342,872
1343,964
1344,472
1345,3252
1346,624
1347,1296
1348,1224
1349,1256
1350,224
1351,568
1352,1824
1353,276
1354,2904
1355,2936
1356,624
1357,1468
1358,1180
1359,3716
1360,692
1361,2372
1362,340
1363,268
1364,700
1365,96
1366,3812
1367,836
1368,188
1369,120
1370,408
1371,352
1372,640
1373,1136
1374,2336
1375,1304
1376,2584
1377,1256
1378,352
1379,1556
1380,1580
1381,2148
1382,420
1383,1028
1384,1028
1385,792
1386,1420
1387,280
1388,1892
1389,148
1390,952
1391,1700
1392,464
1393,348
1394,652
1395,728
1396,1080
1397,780
1398,3128
1399,2648
1400,2372
1401,508
1402,840
1403,328
1404,1056
1405,1152
1406,920
1407,2064
1408,360
1409,2940
1410,1680
1411,1188
1412,1456
1413,3232
1414,1208
1415,600
1416,1568
1417,420
1418,3060
1419,2584
1420,1564
1421,2224
1422,1348
1423,248
1424,100
1425,2668
1426,364
1427,992
1428,1300
1429,508
1430,3016
1431,2884
1432,1052
1433,748
1434,996
1435,1188
1436,1768
1437,1244
1438,2028
1439,3000
1440,2796
1441,1180
1442,980
1443,856
1444,2276
1445,260
1446,860
1447,480
1448,2848
1449,2856
1450,408
1451,2312
1452,2256
1453,2620
1454,728
1455,364
1456,1864
1457,208
1458,336
1459,4392
1460,1940
1461,856
1462,2000
1463,348
1464,752
1465,1864
1466,3640
1467,2076
1468,480
1469,1496
1470,1728
1471,896
1472,172
1473,2600
1474,684
1475,532
1476,1396
1477,3492
1478,240
1479,256
1480,3080
1481,2052
1482,1036
1483,108
1484,624
1485,2520
1486,860
1487,836
1488,316
1489,808
1490,920
1491,2300
1492,660
1493,1024
1494,412
1495,3260
1496,156
1497,1284
1498,2740
1499,1240
1500,556
1501,324
1502,616
1503,3116
1504,592
1505,704
1506,2860
1507,1428
1508,512
1509,1264
1510,1272
1511,2456
1512,336
1513,592
1514,660
1515,1672
1516,828
1517,496
1518,576
1519,996
1520,1436
1521,256
1522,5896
1523,1248
1524,1500
1525,1488
1526,1368
1527,2404
1528,1440
1529,460
1530,344
1531,1904
1532,1100
1533,2636
1534,1068
1535,1352
1536,2352
1537,2052
1538,252
1539,1216
1540,1624
1541,620
1542,1624
1543,1600
1544,2352
1545,748
1546,1064
1547,872
1548,1448
1549,196
1550,3088
1551,492
1552,1044
1553,2320
1554,912
1555,656
1556,2240
1557,1192
1558,1160
1559,356
1560,1604
1561,536
1562,560
1563,2420
1564,1056
1565,1000
1566,1416
1567,768
1568,820
1569,1316
1570,600
1571,188
1572,1336
1573,1076
1574,420
1575,1444
1576,644
1577,648
1578,1172
1579,876
1580,980
1581,508
1582,620
1583,1136
1584,1352
1585,312
1586,3088
1587,1264
1588,132
1589,1140
1590,1216
1591,624
1592,524
1593,824
1594,292
1595,576
1596,392
1597,776
1598,872
1599,552
1600,340
1601,1208
1602,2104
1603,1296
1604,1432
1605,484
1606,688
1607,352
1608,492
1609,1184
1610,568
1611,2088
1612,1300
1613,832
1614,1328
1615,640
1616,388
1617,1164
1618,432
1619,444
1620,1240
1621,440
1622,2164
1623,1012
1624,1224
1625,3156
1626,1628
1627,444
1628,924
1629,1720
1630,984
1631,1404
1632,3196
1633,1168
1634,1152
1635,348
1636,528
1637,1252
1638,528
1639,752
1640,440
1641,928
1642,268
1643,904
1644,348
1645,656
1646,788
1647,1316
1648,1480
1649,1256
1650,984
1651,484
1652,1436
1653,1232
1654,2120
1655,540
1656,408
1657,796
1658,392
1659,324
1660,916
1661,108
1662,1224
1663,848
1664,1516
1665,620
1666,1280
1667,1568
1668,736
1669,1016
1670,1084
1671,700
1672,1056
1673,560
1674,1276
1675,2128
1676,1180
1677,1564
1678,600
1679,416
1680,980
1681,260
1682,1280
1683,1728
1684,564
1685,604
1686,552
1687,392
1688,388
1689,792
1690,796
1691,372
1692,976
1693,264
1694,1220
1695,1012
1696,260
1697,1368
1698,444
1699,540
1700,644
1701,444
1702,924
1703,572
1704,644
1705,1124
1706,312
1707,1656
1708,352
1709,640
1710,488
1711,376
1712,1396
1713,760
1714,484
1715,884
1716,528
1717,1004
1718,300
1719,2104
1720,360
1721,732
1722,568
1723,644
1724,1420
1725,616
1726,572
1727,468
1728,136
1729,1152
1730,1648
1731,764
1732,732
1733,684
1734,1108
1735,600
1736,784
1737,940
1738,856
1739,572
1740,480
1741,904
1742,636
1743,472
1744,464
1745,1124
1746,184
1747,692
1748,1472
1749,716
1750,396
1751,696
1752,648
1753,1264
1754,976
1755,948
1756,1436
1757,296
1758,136
1759,816
1760,1544
1761,2504
1762,1484
1763,1144
1764,904
1765,520
1766,648
1767,1816
1768,668
1769,760
1770,1136
1771,376
1772,600
1773,912
1774,492
1775,1060
1776,1460
1777,152
1778,2912
1779,676
1780,540
1781,1260
1782,324
1783,1640
1784,668
1785,640
1786,2236
1787,400
1788,908
1789,484
1790,1348
1791,304
1792,240
1793,636
1794,644
1795,792
1796,280
1797,600
1798,484
1799,380
1800,304
1801,212
1802,2280
1803,588
1804,468
1805,1216
1806,220
1807,616
1808,1588
1809,956
1810,516
1811,692
1812,636
1813,548
1814,1556
1815,164
1816,660
1817,600
1818,1120
1819,484
1820,792
1821,588
1822,572
1823,264
1824,608
1825,248
1826,1208
1827,608
1828,796
1829,1140
1830,532
1831,416
1832,568
1833,660
1834,860
1835,664
1836,1388
1837,764
1838,700
1839,892
1840,372
1841,240
1842,1028
1843,344
1844,532
1845,1372
1846,432
1847,492
1848,172
1849,272
1850,992
1851,124
1852,872
1853,800
1854,444
1855,1384
1856,1072
1857,1340
1858,492
1859,236
1860,872
1861,760
1862,232
1863,668
1864,632
1865,1892
1866,328
1867,724
1868,460
1869,888
1870,1180
1871,388
1872,608
1873,276
1874,588
1875,404
1876,400
1877,1428
1878,120
1879,972
1880,832
1881,104
1882,876
1883,1596
1884,456
1885,1252
1886,324
1887,896
1888,2048
1889,300
1890,840
1891,992
1892,388
1893,280
1894,656
1895,560
1896,764
1897,140
1898,1296
1899,2148
1900,692
1901,388
1902,884
1903,920
1904,288
1905,728
1906,1608
1907,624
1908,204
1909,1860
1910,2340
1911,544
1912,1528
1913,916
1914,712
1915,1912
1916,100
1917,2256
1918,840
1919,1216
1920,324
1921,344
1922,616
1923,1240
1924,144
1925,216
1926,352
1927,2744
1928,428
1929,464
1930,220
1931,352
1932,124
1933,688
1934,528
1935,88
1936,876
1937,840
1938,2092
1939,1324
1940,532
1941,584
1942,248
1943,2544
1944,280
1945,772
1946,596
1947,696
1948,652
1949,500
1950,540
1951,1112
1952,532
1953,1756
1954,808
1955,1012
1956,680
1957,1044
1958,484
1959,1380
1960,588
1961,1472
1962,400
1963,156
1964,272
1965,1272
1966,88
1967,508
1968,1892
1969,1712
1970,1288
1971,2292
1972,456
1973,840
1974,520
1975,624
1976,628
1977,700
1978,328
1979,460
1980,580
1981,172
1982,556
1983,324
1984,828
1985,484
1986,3104
1987,1084
1988,1268
1989,1428
1990,684
1991,876
1992,780
1993,612
1994,1336
1995,220
1996,176
1997,684
1998,984
1999,572
2000,1104
2001,620
2002,520
2003,588
2004,1132
2005,1048
2006,1196
2007,884
2008,524
2009,280
2010,2080
2011,1260
2012,348
2013,1416
2014,568
2015,1160
2016,704
2017,888
2018,228
2019,592
2020,1868
2021,844
2022,616
2023,1384
2024,436
2025,512
2026,648
2027,1448
2028,240
2029,600
2030,1356
2031,1324
2032,980
2033,1144
2034,968
2035,1404
2036,1468
2037,1476
2038,1004
2039,360
2040,748
2041,1244
2042,496
2043,436
2044,800
2045,148
2046,2564
2047,1320
2048,1320
2049,1388
2050,416
2051,616
2052,536
2053,1128
2054,1360
2055,1232
2056,952
2057,2012
2058,1924
2059,948
2060,1184
2061,1216
2062,248
2063,592
2064,412
2065,916
2066,1968
2067,548
2068,1168
2069,1512
2070,812
2071,936
2072,1072
2073,1104
2074,1892
2075,1596
2076,952
2077,1100
2078,472
2079,1284
2080,1412
2081,1008
2082,848
2083,540
2084,604
2085,416
2086,1328
2087,412
2088,1180
2089,972
2090,1348
2091,904
2092,984
2093,828
2094,1116
2095,804
2096,992
2097,604
2098,880
2099,992
2100,604
2101,700
2102,596
2103,660
2104,456
2105,440
2106,308
2107,1516
2108,160
2109,608
2110,596
2111,920
2112,276
2113,308
2114,212
2115,1460
2116,236
2117,184
2118,1556
2119,1080
2120,2208
2121,356
2122,528
2123,472
2124,1204
2125,576
2126,336
2127,248
2128,772
2129,324
2130,232
2131,152
2132,2424
2133,1100
2134,520
2135,872
2136,304
2137,352
2138,2136
2139,708
2140,1312
2141,1572
2142,1100
2143,560
2144,660
2145,808
2146,876
2147,1760
2148,2604
2149,1428
2150,308
2151,392
2152,584
2153,448
2154,276
2155,40
2156,888
2157,724
2158,1072
2159,280
2160,556
2161,692
2162,1572
2163,336
2164,320
2165,248
2166,356
2167,504
2168,160
2169,336
2170,400
2171,720
2172,1212
2173,612
2174,568
2175,452
2176,988
2177,652
2178,912
2179,196
2180,2380
2181,1412
2182,576
2183,732
2184,620
2185,240
2186,612
2187,560
2188,1600
2189,736
2190,504
2191,416
2192,1496
2193,1408
2194,1272
2195,1248
2196,704
2197,836
2198,1384
2199,880
2200,88
2201,396
2202,1280
2203,424
2204,1240
2205,608
2206,328
2207,1940
2208,232
2209,948
2210,1236
2211,1152
2212,656
2213,1068
2214,616
2215,352
2216,564
2217,96
2218,1184
2219,1200
2220,176
2221,868
2222,716
2223,272
2224,556
2225,1108
2226,872
2227,700
2228,188
2229,260
2230,1136
2231,552
2232,956
2233,692
2234,1056
2235,772
2236,1116
2237,1228
2238,240
2239,604
2240,2248
2241,1100
2242,436
2243,1244
2244,1348
2245,332
2246,244
2247,192
2248,1016
2249,308
2250,960
2251,348
2252,412
2253,1872
2254,1032
2255,1844
2256,452
2257,1192
2258,572
2259,1064
2260,528
2261,704
2262,520
2263,1092
2264,968
2265,952
2266,288
2267,420
2268,580
2269,140
2270,1156
2271,1472
2272,256
2273,1288
2274,1368
2275,1280
2276,748
2277,192
2278,532
2279,1244
2280,620
2281,232
2282,2332
2283,252
2284,572
2285,856
2286,248
2287,788
2288,576
2289,1212
2290,412
2291,1028
2292,1188
2293,1048
2294,556
2295,944
2296,600
2297,496
2298,740
2299,668
2300,324
2301,504
2302,632
2303,176
2304,1032
2305,1432
2306,588
2307,616
2308,1416
2309,468
2310,980
2311,1056
2312,1280
2313,180
2314,976
2315,1488
2316,624
2317,788
2318,564
2319,1136
2320,376
2321,1504
2322,584
2323,448
2324,532
2325,560
2326,188
2327,396
2328,112
2329,644
2330,940
2331,420
2332,40
2333,524
2334,748
2335,636
2336,712
2337,1036
2338,1068
2339,1428
2340,644
2341,796
2342,1396
2343,648
2344,720
2345,504
2346,1168
2347,928
2348,276
2349,532
2350,1524
2351,1280
2352,176
2353,640
2354,1060
2355,224
2356,336
2357,680
2358,1444
2359,1304
2360,1560
2361,1528
2362,1728
2363,1168
2364,1192
2365,1316
2366,776
2367,1460
2368,528
2369,196
2370,428
2371,1016
2372,240
2373,1152
2374,1184
2375,640
2376,1204
2377,660
2378,624
2379,252
2380,628
2381,2892
2382,1644
2383,2256
2384,1196
2385,232
2386,1672
2387,1256
2388,624
2389,1216
2390,156
2391,500
2392,828
2393,640
2394,1016
2395,644
2396,1444
2397,328
2398,992
2399,844
2400,724
2401,1160
2402,1592
2403,1372
2404,532
2405,3112
2406,560
2407,1024
2408,1980
2409,772
2410,2184
2411,608
2412,484
2413,720
2414,188
2415,1036
2416,472
2417,1236
2418,896
2419,1464
2420,620
2421,672
2422,1716
2423,544
2424,652
2425,1540
2426,1172
2427,676
2428,2004
2429,380
2430,1240
2431,1176
2432,492
2433,1004
2434,136
2435,1108
2436,1076
2437,364
2438,2036
2439,1208
2440,340
2441,916
2442,988
2443,2056
2444,596
2445,1336
2446,540
2447,856
2448,484
2449,372
2450,336
2451,1396
2452,1516
2453,560
2454,372
2455,680
2456,1456
2457,644
2458,620
2459,128
2460,204
2461,1756
2462,552
2463,1176
2464,1200
2465,1424
2466,2764
2467,2660
2468,1168
2469,280
2470,600
2471,1224
2472,1564
2473,1096
2474,732
2475,2640
2476,2924
2477,232
2478,1176
2479,1116
2480,916
2481,1132
2482,1164
2483,868
2484,1768
2485,2132
2486,480
2487,392
2488,556
2489,784
2490,1212
2491,1196
2492,788
2493,324
2494,488
2495,696
2496,956
2497,1172
2498,500
2499,644
2500,808
2501,588
2502,716
2503,416
2504,164
2505,204
2506,684
2507,692
2508,1368
2509,920
2510,2412
2511,2208
2512,452
2513,560
2514,1464
2515,1420
2516,2320
2517,652
2518,336
2519,600
2520,900
2521,544
2522,400
2523,1064
2524,268
2525,1264
2526,1040
2527,1060
2528,456
2529,972
2530,972
2531,132
2532,776
2533,372
2534,660
2535,1076
2536,584
2537,272
2538,916
2539,1096
2540,436
2541,1292
2542,1240
2543,792
2544,556
2545,328
2546,328
2547,1272
2548,1004
2549,524
2550,1016
2551,2360
2552,1224
2553,392
2554,592
2555,376
2556,76
2557,688
2558,2728
2559,356
2560,528
2561,648
2562,1332
2563,460
2564,556
2565,800
2566,860
2567,208
2568,1080
2569,392
2570,524
2571,668
2572,244
2573,448
2574,608
2575,1020
2576,796
2577,400
2578,272
2579,1608
2580,780
2581,744
2582,400
2583,1944
2584,2980
2585,532
2586,1180
2587,200
2588,2084
2589,580
2590,376
2591,556
2592,1344
2593,1676
2594,1596
2595,640
2596,1208
2597,904
2598,504
2599,304
2600,1224
2601,840
2602,468
2603,1096
2604,472
2605,1128
2606,1924
2607,1220
2608,880
2609,864
2610,1492
2611,728
2612,724
2613,1240
2614,768
2615,344
2616,1248
2617,728
2618,1076
2619,384
2620,372
2621,1236
2622,188
2623,676
2624,92
2625,620
2626,744
2627,1316
2628,700
2629,1232
2630,1092
2631,952
2632,736
2633,308
2634,564
2635,520
2636,792
2637,532
2638,768
2639,2612
2640,608
2641,1240
2642,88
2643,228
2644,1196
2645,1680
2646,1148
2647,584
2648,1028
2649,1020
2650,384
2651,940
2652,616
2653,1016
2654,768
2655,228
2656,332
2657,604
2658,296
2659,1184
2660,1224
2661,628
2662,196
2663,452
2664,500
2665,612
2666,2036
2667,1048
2668,2108
2669,1184
2670,248
2671,560
2672,632
2673,1440
2674,476
2675,848
2676,1008
2677,1156
2678,564
2679,320
2680,1300
2681,192
2682,600
2683,1044
2684,260
2685,388
2686,508
2687,1356
2688,460
2689,1376
2690,432
2691,1304
2692,968
2693,1112
2694,1340
2695,528
2696,564
2697,4252
2698,796
2699,404
2700,1312
2701,1244
2702,908
2703,932
2704,1132
2705,1036
2706,472
2707,840
2708,124
2709,1468
2710,260
2711,1776
2712,2228
2713,644
2714,1224
2715,988
2716,648
2717,364
2718,540
2719,936
2720,200
2721,504
2722,896
2723,968
2724,376
2725,688
2726,1452
2727,680
2728,1080
2729,412
2730,996
2731,760
2732,784
2733,1280
2734,700
2735,1012
2736,704
2737,880
2738,80
2739,224
2740,780
2741,500
2742,1264
2743,820
2744,908
2745,960
2746,3092
2747,2476
2748,608
2749,980
2750,1412
2751,1332
2752,1344
2753,536
2754,596
2755,972
2756,2552
2757,1268
2758,304
2759,816
2760,864
2761,1640
2762,1936
2763,1836
2764,2464
2765,488
2766,1712
2767,604
2768,520
2769,316
2770,1304
2771,832
2772,712
