Episode,Score
819,1784
820,488
821,2612
822,1224
823,96
824,124
825,1740
826,1800
827,2012
828,1240
829,2388
830,1144
831,1888
832,784
833,812
834,336
835,1368
836,1192
837,1776
838,656
839,1212
840,1276
841,1216
842,1476
843,2220
844,324
845,1836
846,324
847,1432
848,764
849,588
850,1948
851,544
852,588
853,1148
854,960
855,416
856,1264
857,1196
858,612
859,1144
860,676
861,2772
862,2352
863,4072
864,1620
865,2240
866,3636
867,944
868,964
869,436
870,508
871,1488
872,2464
873,1524
874,460
875,944
876,80
877,516
878,700
879,732
880,1044
881,524
882,792
883,1452
884,2348
885,920
886,400
887,468
888,580
889,348
890,2596
891,760
892,460
893,2552
894,1612
895,988
896,636
897,1436
898,844
899,1292
900,2060
901,144
902,588
903,1184
904,576
905,692
906,392
907,716
908,1740
909,940
910,444
911,1520
912,120
913,1580
914,1368
915,572
916,2308
917,872
918,1380
919,928
920,348
921,740
922,2656
923,2808
924,1180
925,1484
926,1356
927,988
928,728
929,2212
930,1584
931,3112
932,588
933,536
934,1168
935,1364
936,264
937,1096
938,196
939,1816
940,2516
941,1212
942,1212
943,524
944,444
945,2572
946,596
947,240
948,1004
949,644
950,468
951,1576
952,168
953,2400
954,1604
955,552
956,1280
957,788
958,496
959,576
960,724
961,372
962,1264
963,1232
964,1400
965,664
966,340
967,252
968,968
969,1144
970,244
971,1400
972,844
973,336
974,1740
975,224
976,204
977,1672
978,1200
979,1580
980,320
981,1504
982,536
983,792
984,2176
985,568
986,1712
987,1232
988,252
989,964
990,1184
991,592
992,144
993,340
994,1088
995,612
996,364
997,1036
998,844
999,484
1000,976
1001,2504
1002,792
1003,1048
1004,2956
1005,1548
1006,280
1007,1156
1008,1420
1009,424
1010,1792
1011,964
1012,300
1013,468
1014,3816
1015,404
1016,552
1017,832
1018,684
1019,756
1020,3128
1021,556
1022,1428
1023,3188
1024,576
1025,1316
1026,1424
1027,1128
1028,592
1029,2624
1030,1004
1031,712
1032,1072
1033,556
1034,608
1035,640
1036,1488
1037,960
1038,540
1039,520
1040,824
1041,1016
1042,1892
1043,664
1044,1564
1045,724
1046,932
1047,1228
1048,2252
1049,3236
1050,672
1051,652
1052,224
1053,468
1054,1044
1055,752
1056,376
1057,104
1058,1040
1059,2656
1060,420
1061,448
1062,1016
1063,1668
1064,788
1065,592
1066,536
1067,1120
1068,2228
1069,236
1070,1108
1071,2900
1072,1520
1073,808
1074,1204
1075,608
1076,660
1077,1312
1078,124
1079,516
1080,760
1081,1392
1082,836
1083,648
1084,536
1085,884
1086,628
1087,1200
1088,1340
1089,216
1090,1052
1091,588
1092,500
1093,264
1094,1228
1095,1236
1096,332
1097,2484
1098,276
1099,956
1100,540
1101,928
1102,940
1103,984
1104,1636
1105,3000
1106,2176
1107,236
1108,680
1109,448
1110,1392
1111,592
1112,876
1113,772
1114,1320
1115,776
1116,340
1117,1152
1118,300
1119,1220
1120,1188
1121,1492
1122,776
1123,312
1124,332
1125,752
1126,564
1127,168
1128,2316
1129,320
1130,1216
1131,2312
1132,2004
1133,780
1134,596
1135,2020
1136,532
1137,2264
1138,104
1139,408
1140,1260
1141,844
1142,1000
1143,528
1144,744
1145,348
1146,560
1147,2572
1148,712
1149,840
1150,2296
1151,204
1152,716
1153,228
1154,156
1155,888
1156,684
1157,908
1158,936
1159,588
1160,612
1161,468
1162,528
1163,264
1164,428
1165,656
1166,556
1167,1288
1168,1000
1169,1360
1170,684
1171,820
1172,2056
1173,792
1174,2804
1175,464
1176,1828
1177,456
1178,172
1179,2104
1180,1468
1181,236
1182,880
1183,940
1184,3636
1185,1284
1186,2144
1187,656
1188,528
1189,472
1190,1428
1191,348
1192,584
1193,260
1194,1600
1195,816
1196,620
1197,196
1198,896
1199,1840
1200,3020
1201,432
1202,1628
1203,312
1204,948
1205,604
1206,416
1207,728
1208,872
1209,376
1210,2216
1211,284
1212,252
1213,648
1214,856
1215,368
1216,1384
1217,756
1218,1588
1219,1316
1220,1328
1221,644
1222,1032
1223,528
1224,72
1225,120
1226,576
1227,764
1228,1260
1229,992
1230,1084
1231,660
1232,380
1233,1240
1234,400
1235,280
1236,1192
1237,1316
1238,352
1239,720
1240,1004
1241,1172
1242,308
1243,344
1244,360
1245,88
1246,596
1247,744
1248,1060
1249,500
1250,620
1251,1284
1252,752
1253,2296
1254,1168
1255,924
1256,1104
1257,608
1258,748
1259,992
1260,508
1261,1272
1262,92
1263,504
1264,1404
1265,228
1266,844
1267,768
1268,132
1269,536
1270,688
1271,620
1272,224
1273,212
1274,988
1275,1188
1276,588
1277,104
1278,1420
1279,1668
1280,716
1281,1048
1282,188
1283,1108
1284,520
1285,1340
1286,740
1287,684
1288,496
1289,524
1290,732
1291,184
1292,784
1293,884
1294,600
1295,1936
1296,992
1297,2344
1298,608
1299,556
1300,604
1301,588
1302,820
1303,380
1304,1720
1305,2040
1306,568
1307,692
1308,904
1309,276
1310,860
1311,648
1312,1984
1313,248
1314,1272
1315,1288
1316,832
1317,704
1318,1688
1319,2444
1320,1032
1321,1504
1322,612
1323,408
1324,2632
1325,3464
1326,700
1327,736
1328,1192
1329,1028
1330,1408
1331,596
1332,152
1333,1372
1334,616
1335,624
1336,848
1337,784
1338,1136
1339,812
1340,280
1341,1524
1342,508
1343,1040
1344,328
1345,804
1346,520
1347,2108
1348,840
1349,404
1350,1892
1351,556
1352,2832
1353,228
1354,1636
1355,2072
1356,2592
1357,348
1358,1196
1359,1240
1360,872
1361,1268
1362,400
1363,876
1364,872
1365,988
1366,492
1367,784
1368,1384
1369,1204
1370,2264
1371,108
1372,568
1373,1152
1374,1360
1375,1304
1376,336
1377,524
1378,1296
1379,3332
1380,1772
1381,508
1382,1288
1383,1704
1384,640
1385,1280
1386,784
1387,784
1388,1260
1389,776
1390,1328
1391,1188
1392,584
1393,672
1394,932
1395,1388
1396,1192
1397,1212
1398,1224
1399,1084
1400,1144
1401,1460
1402,616
1403,968
1404,740
1405,496
1406,968
1407,2424
1408,596
1409,608
1410,576
1411,944
1412,2572
1413,1336
1414,904
1415,376
1416,96
1417,404
1418,800
1419,2832
1420,700
1421,1388
1422,808
1423,548
1424,924
1425,1384
1426,704
1427,660
1428,1756
1429,516
1430,436
1431,1212
1432,2624
1433,1784
1434,544
1435,180
1436,1160
1437,2240
1438,700
1439,2060
1440,588
1441,940
1442,412
1443,728
1444,1036
1445,908
1446,2756
1447,2368
1448,536
1449,2684
1450,940
1451,2208
1452,224
1453,1440
1454,1232
1455,1272
1456,148
1457,180
1458,780
1459,520
1460,2516
1461,936
1462,3164
1463,804
1464,3072
1465,628
1466,324
1467,1152
1468,396
1469,2576
1470,1224
1471,1420
1472,672
1473,424
1474,1264
1475,2520
1476,2420
1477,724
1478,972
1479,1052
1480,340
1481,764
1482,2808
1483,1152
1484,520
1485,276
1486,2868
1487,2680
1488,1652
1489,700
1490,1568
1491,952
1492,672
1493,648
1494,1748
1495,352
1496,1272
1497,1084
1498,2796
1499,1212
1500,1276
1501,676
1502,1036
1503,644
1504,1304
1505,1016
1506,1464
1507,384
1508,2004
1509,2976
1510,796
1511,316
1512,592
1513,1688
1514,944
1515,832
1516,2184
1517,496
1518,860
1519,860
1520,1556
1521,984
1522,1620
1523,1220
1524,1664
1525,700
1526,1460
1527,664
1528,1168
1529,220
1530,788
1531,828
1532,1132
1533,692
1534,1160
1535,752
1536,1396
1537,708
1538,840
1539,1464
1540,1604
1541,136
1542,1156
1543,392
1544,780
1545,532
1546,276
1547,872
1548,1320
1549,572
1550,1276
1551,716
1552,476
1553,352
1554,1888
1555,760
1556,1320
1557,2236
1558,2068
1559,916
1560,1644
1561,1152
1562,2188
1563,396
1564,4264
1565,856
1566,1356
1567,336
1568,696
1569,1272
1570,1376
1571,1448
1572,1300
1573,2224
1574,600
1575,1356
1576,1068
1577,968
1578,1124
1579,200
1580,752
1581,368
1582,1228
1583,76
1584,1012
1585,3496
1586,1848
1587,312
1588,1512
1589,1148
1590,824
1591,932
1592,2676
1593,432
1594,516
1595,1296
1596,2048
1597,2212
1598,1240
1599,1032
1600,1072
1601,440
1602,1900
1603,1700
1604,376
1605,3768
1606,832
1607,1244
1608,1064
1609,924
1610,2140
1611,948
1612,684
1613,1496
1614,744
1615,440
1616,932
1617,208
1618,1828
1619,812
1620,688
1621,696
1622,2908
1623,1552
1624,1308
1625,1364
1626,344
1627,644
1628,1236
1629,492
1630,1044
1631,4492
1632,648
1633,964
1634,712
1635,1624
1636,456
1637,812
1638,1008
1639,1024
1640,736
1641,1624
1642,1188
1643,1344
1644,1244
1645,212
1646,228
1647,1608
1648,1180
1649,2544
1650,120
1651,184
1652,672
1653,252
1654,2356
1655,3012
1656,576
1657,408
1658,2520
1659,748
1660,1928
1661,316
1662,212
1663,1248
1664,804
1665,2732
1666,2228
1667,1136
1668,832
1669,2368
1670,1508
1671,1008
1672,1032
1673,876
1674,1164
1675,1052
1676,852
1677,532
1678,1248
1679,1156
1680,380
1681,764
1682,1268
1683,1824
1684,1512
1685,1244
1686,804
1687,616
1688,1044
1689,1084
1690,696
1691,1540
1692,2500
1693,772
1694,1968
1695,88
1696,1504
1697,440
1698,928
1699,1376
1700,184
1701,1072
1702,320
1703,1040
1704,1620
1705,540
1706,940
1707,1140
1708,3084
1709,1204
1710,672
1711,5196
1712,724
1713,1292
1714,1304
1715,1208
1716,1480
1717,2032
1718,424
1719,436
1720,1244
1721,1032
1722,312
1723,916
1724,1224
1725,912
1726,316
1727,448
1728,2216
1729,748
1730,2400
1731,512
1732,612
1733,620
1734,356
1735,3760
1736,1220
1737,744
1738,684
1739,1280
1740,1316
1741,1232
1742,1280
1743,1316
1744,624
1745,1180
1746,4008
1747,740
1748,596
1749,856
1750,1744
1751,1040
1752,2244
1753,1316
1754,480
1755,1252
1756,1276
1757,3228
1758,2024
1759,1088
1760,928
1761,1892
1762,1020
1763,1660
1764,872
1765,236
1766,2640
1767,844
1768,420
1769,2868
1770,1188
1771,1104
1772,232
1773,860
1774,2232
1775,540
1776,1628
1777,1864
1778,1016
1779,1364
1780,588
1781,552
1782,1464
1783,3888
1784,388
1785,1216
1786,1180
1787,1208
1788,656
1789,752
1790,452
1791,4436
1792,844
1793,1180
1794,1132
1795,976
1796,788
1797,568
1798,2540
1799,1420
1800,1092
1801,228
1802,2484
1803,832
1804,1804
1805,1320
1806,288
1807,884
1808,1120
1809,2040
1810,640
1811,1112
1812,2800
1813,2016
1814,1288
1815,748
1816,312
1817,1012
1818,964
1819,1216
1820,620
1821,608
1822,872
1823,1632
1824,1404
1825,676
1826,1296
1827,852
1828,1376
1829,388
1830,1260
1831,836
1832,1400
1833,1508
1834,684
1835,176
1836,580
1837,700
1838,660
1839,824
1840,572
1841,2408
1842,1100
1843,592
1844,1056
1845,1912
1846,2136
1847,1020
1848,1352
1849,188
1850,2932
1851,2128
1852,752
1853,476
1854,2040
1855,1664
1856,2104
1857,1532
1858,780
1859,2420
1860,1120
1861,5324
1862,2096
1863,1468
1864,3184
1865,484
1866,1440
1867,1384
1868,368
1869,612
1870,1072
1871,752
1872,1044
1873,492
1874,1272
1875,836
1876,916
1877,1276
1878,1128
1879,548
1880,908
1881,4660
1882,1012
1883,1324
1884,1080
1885,364
1886,1348
1887,1268
1888,1808
1889,212
1890,492
1891,1972
1892,652
1893,868
1894,1712
1895,2416
1896,624
1897,604
1898,2224
1899,2160
1900,1416
1901,336
1902,348
1903,1220
1904,2988
1905,1192
1906,548
1907,1232
1908,560
1909,1052
1910,1236
1911,588
1912,996
1913,552
1914,816
1915,976
1916,1204
1917,5032
1918,332
1919,704
1920,3564
1921,664
1922,1360
1923,388
1924,1272
1925,364
1926,1020
1927,728
1928,2528
1929,2080
1930,364
1931,1376
1932,524
1933,2364
1934,688
1935,2740
1936,400
1937,1044
1938,5012
1939,1092
1940,5856
1941,620
1942,1316
1943,2892
1944,1604
1945,608
1946,4372
1947,1052
1948,1008
1949,276
1950,2860
1951,1148
1952,1348
1953,1392
1954,2020
1955,536
1956,2324
1957,1396
1958,648
1959,1680
1960,840
1961,2340
1962,216
1963,448
1964,628
1965,1888
1966,504
1967,1688
1968,700
1969,1308
1970,616
1971,272
1972,3148
1973,2252
1974,1332
1975,1064
1976,3596
1977,6020
1978,1176
1979,1784
1980,3080
1981,2824
1982,596
1983,868
1984,1708
1985,264
1986,460
1987,432
1988,488
1989,1480
1990,1484
1991,2208
1992,2108
1993,1168
1994,612
1995,996
1996,424
1997,1416
1998,200
1999,860
2000,1596
2001,3344
2002,420
2003,1192
2004,596
2005,1416
2006,1904
2007,1408
2008,576
2009,1812
2010,1680
2011,2604
2012,1116
2013,2920
2014,1044
2015,1016
2016,1080
2017,424
2018,352
2019,628
2020,456
2021,560
2022,472
2023,5068
2024,464
2025,920
2026,1192
2027,296
2028,472
2029,1952
2030,2112
2031,448
2032,608
2033,1440
2034,1256
2035,992
2036,628
2037,2044
2038,1872
2039,2932
2040,1488
2041,1360
2042,1312
2043,2816
2044,1216
2045,1196
2046,1676
2047,948
2048,1208
2049,604
2050,1004
2051,612
2052,1576
2053,836
2054,264
2055,1488
2056,556
2057,608
2058,1920
2059,636
2060,2296
2061,824
2062,732
2063,1368
2064,196
2065,2328
2066,2124
2067,52
2068,772
2069,1824
2070,836
2071,912
2072,312
2073,80
2074,2028
2075,92
2076,384
2077,1380
2078,1316
2079,924
2080,1144
2081,1204
2082,872
2083,1296
2084,1440
2085,1184
2086,1440
2087,1020
2088,1904
2089,492
2090,260
2091,2468
2092,848
2093,604
2094,488
2095,892
2096,2864
2097,2232
2098,1408
2099,220
2100,1028
2101,1460
2102,1156
2103,1356
2104,2732
2105,148
2106,2168
2107,944
2108,664
2109,2636
2110,1232
2111,1084
2112,2288
2113,600
2114,364
2115,472
2116,1292
2117,1380
2118,732
2119,1504
2120,1028
2121,224
2122,1040
2123,2276
2124,560
2125,524
2126,1192
2127,720
2128,1240
2129,656
2130,2740
2131,1224
2132,740
2133,512
2134,2720
2135,620
2136,860
2137,1192
2138,156
2139,376
2140,540
2141,1240
2142,1000
2143,1228
2144,1032
2145,1592
2146,240
2147,1156
2148,572
2149,844
2150,504
2151,984
2152,2168
2153,352
2154,576
2155,2400
2156,1376
2157,368
2158,944
2159,1332
2160,260
2161,1212
2162,604
2163,3352
2164,3080
2165,548
2166,596
2167,364
2168,420
2169,604
2170,148
2171,1292
2172,3280
2173,348
2174,1868
2175,356
2176,580
2177,2812
2178,2048
2179,1084
2180,596
2181,624
2182,536
2183,2272
2184,2280
2185,816
2186,536
2187,316
2188,564
2189,780
2190,776
2191,1172
2192,1224
2193,1372
2194,1292
2195,208
2196,604
2197,376
2198,804
2199,1304
2200,968
2201,6480
2202,408
2203,632
2204,788
2205,252
2206,1580
2207,1272
2208,1676
2209,2992
2210,564
2211,352
2212,1408
2213,756
2214,1452
2215,488
2216,352
2217,2220
2218,580
2219,1504
2220,572
2221,344
2222,940
2223,888
2224,1484
2225,932
2226,84
2227,3088
2228,424
2229,632
2230,652
2231,1428
2232,1456
2233,764
2234,772
2235,1532
2236,368
2237,1280
2238,1196
2239,252
2240,844
2241,4208
2242,1608
2243,1844
2244,536
2245,1572
2246,1364
2247,596
2248,1724
2249,1276
2250,460
2251,616
2252,1296
2253,2056
2254,2792
2255,260
2256,808
2257,524
2258,720
2259,512
2260,976
2261,1164
2262,936
2263,452
2264,1196
2265,684
2266,632
2267,300
2268,1208
2269,576
2270,464
2271,1880
2272,196
2273,1356
2274,2864
2275,1024
2276,232
2277,224
2278,964
2279,2160
2280,1404
2281,1076
2282,1296
2283,896
2284,516
2285,880
2286,1228
2287,700
2288,3084
2289,320
2290,560
2291,628
2292,716
2293,2596
2294,508
2295,1260
2296,2404
2297,656
2298,576
2299,2052
2300,1008
2301,732
2302,544
2303,1740
2304,884
2305,3152
2306,1136
2307,684
2308,1136
2309,2120
2310,484
2311,932
2312,920
2313,1928
2314,372
2315,624
2316,636
2317,1280
2318,1164
2319,752
2320,1052
2321,440
2322,708
2323,236
2324,1320
2325,1652
2326,728
2327,1296
2328,604
2329,1172
2330,696
2331,684
2332,1768
2333,1120
2334,1240
2335,1840
2336,2436
2337,468
2338,1392
2339,684
2340,2032
2341,928
2342,1220
2343,1296
2344,1024
2345,772
2346,1368
2347,460
2348,1232
2349,628
2350,840
2351,1396
2352,496
2353,2112
2354,540
2355,1144
2356,1352
2357,2140
2358,1644
2359,584
2360,1160
2361,1340
2362,3200
2363,484
2364,1704
2365,900
2366,688
2367,2388
2368,1280
2369,508
2370,588
2371,1836
2372,1108
2373,644
2374,1412
2375,612
2376,640
2377,256
2378,4620
2379,812
2380,388
2381,1576
2382,968
2383,4084
2384,1828
2385,2824
2386,596
2387,1284
2388,1556
2389,1136
2390,804
2391,1416
2392,604
2393,1260
2394,620
2395,300
2396,1124
2397,1296
2398,296
2399,636
2400,2220
2401,1964
2402,968
2403,2068
2404,1364
2405,1356
2406,1224
2407,864
2408,2052
2409,688
2410,1136
2411,1376
2412,1392
2413,2412
2414,504
2415,396
2416,2496
2417,992
2418,1344
2419,2184
2420,736
2421,588
2422,1724
2423,940
2424,608
2425,1256
2426,364
2427,1272
2428,692
2429,1524
2430,2148
2431,840
2432,648
2433,240
2434,636
2435,920
2436,1412
2437,1180
2438,2028
2439,1284
2440,1092
2441,1176
2442,1000
2443,1100
2444,516
2445,1276
2446,936
2447,1268
2448,952
2449,2844
2450,520
2451,672
2452,1392
2453,1288
2454,2308
2455,1628
2456,1232
2457,940
2458,464
2459,1944
2460,2296
2461,1352
2462,1244
2463,876
2464,472
2465,1500
2466,1476
2467,548
2468,856
2469,628
2470,944
2471,1272
2472,1324
2473,2208
2474,980
2475,656
2476,996
2477,540
2478,516
2479,2032
2480,1344
2481,836
2482,688
2483,316
2484,212
2485,648
2486,768
2487,1088
2488,1352
2489,1264
2490,204
2491,576
2492,1152
2493,2064
2494,1104
2495,1040
2496,776
2497,1248
2498,500
2499,1088
2500,1180
2501,500
2502,1276
2503,464
2504,724
2505,1176
2506,1384
2507,1148
2508,1108
2509,1392
2510,1424
2511,1268
2512,540
2513,1404
2514,712
2515,1100
2516,2276
2517,2160
2518,1488
2519,916
2520,1320
2521,924
2522,736
2523,1196
2524,2408
2525,1008
2526,176
2527,488
2528,584
2529,524
2530,796
2531,1912
2532,540
2533,632
2534,1500
2535,1172
2536,1560
2537,1196
2538,1200
2539,2116
2540,400
2541,684
2542,708
2543,492
2544,1448
2545,604
2546,1920
2547,568
2548,1160
2549,1972
2550,1036
2551,244
2552,664
2553,1144
2554,516
2555,2000
2556,1160
2557,912
2558,460
2559,644
2560,272
2561,1268
2562,1288
2563,332
2564,520
2565,504
2566,560
2567,256
2568,1092
2569,396
2570,800
2571,272
2572,1768
2573,876
2574,668
2575,764
2576,1996
2577,1284
2578,528
2579,960
2580,204
2581,308
2582,432
2583,316
2584,2000
2585,1728
2586,496
2587,1664
2588,1284
2589,1184
2590,548
2591,1900
2592,2540
2593,484
2594,1564
2595,620
2596,248
2597,564
2598,844
2599,1180
2600,1024
2601,1428
2602,2016
2603,352
2604,1924
2605,936
2606,872
2607,384
2608,440
2609,320
2610,2372
2611,448
2612,700
2613,1724
2614,556
2615,660
2616,1272
2617,488
2618,908
2619,580
2620,1808
2621,1432
2622,280
2623,880
2624,1388
2625,504
2626,608
2627,608
2628,1380
2629,640
2630,240
2631,772
2632,1060
2633,1292
2634,1228
2635,1852
2636,1800
2637,608
2638,1164
2639,576
2640,2064
2641,1752
2642,132
2643,1364
2644,724
2645,896
2646,2916
2647,1396
2648,772
2649,840
2650,1248
2651,620
2652,1468
2653,1188
2654,784
2655,2748
2656,972
2657,600
2658,568
2659,1128
2660,1304
2661,404
2662,1444
2663,844
2664,1276
2665,996
2666,512
2667,1212
2668,1496
2669,560
2670,1652
2671,1852
2672,1184
2673,936
2674,948
2675,1312
2676,1748
2677,1144
2678,740
2679,560
2680,364
2681,1032
2682,1164
2683,2348
2684,1296
2685,512
2686,1388
2687,192
2688,468
2689,992
2690,468
2691,700
2692,472
2693,1312
2694,852
2695,1376
2696,752
2697,1232
2698,460
2699,1252
2700,1140
2701,492
2702,1024
2703,1440
2704,740
2705,1052
2706,1456
2707,1524
2708,1392
2709,512
2710,1300
2711,1276
2712,1268
2713,1152
2714,2312
2715,308
2716,1328
2717,772
2718,1296
2719,1840
2720,716
2721,1256
2722,744
2723,1248
2724,740
2725,612
2726,556
2727,872
2728,884
2729,1176
2730,260
2731,452
2732,268
2733,100
2734,2236
2735,976
2736,888
2737,496
2738,1288
2739,240
