Episode,Score
395,848
396,1952
397,1244
398,2476
399,760
400,812
401,680
402,1252
403,748
404,948
405,344
406,1596
407,1288
408,1460
409,732
410,624
411,596
412,2256
413,240
414,912
415,1648
416,1132
417,988
418,112
419,1108
420,3788
421,568
422,2968
423,2936
424,684
425,1036
426,1192
427,772
428,312
429,736
430,1376
431,1012
432,1448
433,1016
434,472
435,2016
436,3612
437,1184
438,568
439,692
440,336
441,736
442,1020
443,784
444,1524
445,948
446,2492
447,1244
448,840
449,4892
450,188
451,1052
452,2696
453,1132
454,1880
455,1532
456,220
457,1636
458,1044
459,1656
460,976
461,2020
462,460
463,1516
464,800
465,1016
466,1644
467,900
468,2872
469,136
470,984
471,688
472,372
473,1196
474,1028
475,384
476,864
477,912
478,2768
479,1492
480,928
481,1488
482,1748
483,500
484,636
485,2720
486,924
487,1012
488,1072
489,2920
490,1460
491,824
492,1092
493,180
494,3400
495,3532
496,176
497,616
498,1760
499,1200
500,860
501,820
502,1796
503,292
504,140
505,440
506,608
507,868
508,540
509,596
510,520
511,1080
512,2828
513,2384
514,1076
515,456
516,1648
517,1652
518,1204
519,2132
520,1660
521,2664
522,1128
523,256
524,1760
525,248
526,268
527,1392
528,460
529,796
530,1208
531,2832
532,1520
533,648
534,2136
535,1528
536,3528
537,2276
538,696
539,956
540,1220
541,596
542,1312
543,612
544,5768
545,264
546,472
547,1152
548,1360
549,1384
550,964
551,972
552,1996
553,1452
554,276
555,588
556,868
557,1152
558,740
559,1508
560,2812
561,1260
562,2920
563,556
564,976
565,1600
566,1312
567,1144
568,784
569,776
570,824
571,948
572,1564
573,1360
574,1400
575,632
576,780
577,2308
578,312
579,408
580,288
581,472
582,1180
583,1852
584,3340
585,2584
586,1744
587,1112
588,2132
589,792
590,816
591,556
592,1220
593,784
594,1400
595,3244
596,2204
597,312
598,456
599,2868
600,1672
601,1440
602,1292
603,688
604,2228
605,2424
606,2284
607,2528
608,532
609,1268
610,1240
611,2912
612,1268
613,1116
614,2484
615,2876
616,896
617,3152
618,1144
619,1200
620,544
621,2772
622,772
623,612
624,3740
625,404
626,1500
627,1280
628,1212
629,728
630,1000
631,740
632,2380
633,1048
634,1152
635,1136
636,1204
637,624
638,1116
639,148
640,948
641,1128
642,56
643,1004
644,468
645,1172
646,1348
647,1412
648,1916
649,2456
650,424
651,272
652,576
653,100
654,1708
655,796
656,1704
657,1308
658,2252
659,292
660,852
661,1312
662,2100
663,1056
664,1104
665,868
666,1204
667,696
668,1176
669,3204
670,1724
671,860
672,900
673,1604
674,1364
675,2272
676,636
677,980
678,1016
679,1968
680,336
681,1284
682,504
683,176
684,1272
685,280
686,1220
687,1392
688,1624
689,1612
690,1476
691,1032
692,2164
693,1604
694,2876
695,1464
696,236
697,1548
698,1296
699,1272
700,1860
701,612
702,968
703,2160
704,1120
705,3312
706,180
707,628
708,656
709,3596
710,300
711,712
712,584
713,2304
714,1204
715,1492
716,304
717,984
718,1160
719,2872
720,704
721,300
722,744
723,960
724,1884
725,1392
726,2328
727,880
728,1340
729,600
730,1020
731,1172
732,952
733,396
734,2812
735,460
736,392
737,1116
738,1272
739,116
740,1268
741,156
742,432
743,212
744,3024
745,648
746,1696
747,348
748,2164
749,668
750,3208
751,2064
752,944
753,1312
754,3048
755,732
756,6204
757,728
758,3752
759,572
760,1260
761,1604
762,2384
763,572
764,1240
765,3144
766,760
767,2128
768,3464
769,1248
770,1448
771,648
772,1028
773,2316
774,544
775,1488
776,1212
777,1312
778,1144
779,704
780,2648
781,2424
782,1388
783,1580
784,1012
785,1284
786,2736
787,1092
788,1340
789,460
790,1628
791,264
792,1276
793,600
794,2056
795,1648
796,2800
797,1028
798,2024
799,976
800,1752
801,1824
802,1924
803,988
804,528
805,232
806,1128
807,2572
808,676
809,908
810,2876
811,552
812,1540
813,964
814,3184
815,2312
816,1444
817,1516
818,400
819,180
820,580
821,1144
822,2296
823,1532
824,956
825,1292
826,776
827,1904
828,3196
829,976
830,528
831,940
832,1180
833,612
834,2204
835,1128
836,252
837,2624
838,480
839,1012
840,1588
841,788
842,808
843,2356
844,5876
845,660
846,772
847,724
848,2084
849,1324
850,1420
851,1088
852,2844
853,748
854,1408
855,1056
856,680
857,1100
858,620
859,1316
860,904
861,584
862,1852
863,396
864,2740
865,1316
866,300
867,1396
868,524
869,1596
870,620
871,488
872,1592
873,480
874,1012
875,992
876,1088
877,2188
878,1920
879,620
880,1160
881,2524
882,588
883,344
884,1580
885,1788
886,956
887,840
888,2708
889,1124
890,244
891,224
892,1016
893,356
894,548
895,2064
896,1060
897,1884
898,704
899,896
900,416
901,2784
902,1896
903,984
904,532
905,332
906,2376
907,888
908,1348
909,892
910,2752
911,548
912,504
913,352
914,1484
915,664
916,1056
917,1296
918,2180
919,748
920,1860
921,3804
922,1224
923,1580
924,2384
925,3268
926,2236
927,608
928,2936
929,1736
930,240
931,880
932,548
933,524
934,432
935,704
936,564
937,260
938,2232
939,1068
940,320
941,1456
942,1072
943,148
944,324
945,776
946,508
947,1552
948,2232
949,1376
950,1340
951,2224
952,1192
953,732
954,2008
955,644
956,1448
957,2220
958,512
959,812
960,816
961,1356
962,380
963,532
964,1900
965,2100
966,776
967,1068
968,772
969,960
970,1160
971,596
972,968
973,492
974,640
975,408
976,1880
977,236
978,624
979,844
980,528
981,2248
982,1604
983,592
984,1092
985,984
986,1092
987,1128
988,924
989,3244
990,1284
991,1528
992,512
993,768
994,2424
995,472
996,252
997,832
998,2764
999,1632
1000,3088
1001,2048
1002,492
1003,816
1004,1404
1005,2944
1006,140
1007,524
1008,1380
1009,328
1010,1148
1011,2144
1012,1444
1013,620
1014,1352
1015,3024
1016,860
1017,292
1018,568
1019,540
1020,1288
1021,1284
1022,1032
1023,3088
1024,1184
1025,784
1026,700
1027,1044
1028,1652
1029,736
1030,1160
1031,1272
1032,1656
1033,3544
1034,2200
1035,3688
1036,1164
1037,1184
1038,572
1039,6188
1040,2420
1041,1180
1042,1376
1043,456
1044,1020
1045,1332
1046,1220
1047,592
1048,800
1049,1672
1050,836
1051,1440
1052,764
1053,5344
1054,932
1055,480
1056,632
1057,2160
1058,2564
1059,568
1060,768
1061,412
1062,2732
1063,1712
1064,592
1065,1032
1066,536
1067,1240
1068,1132
1069,1540
1070,1472
1071,2856
1072,784
1073,2352
1074,556
1075,1872
1076,1028
1077,452
1078,660
1079,316
1080,2524
1081,240
1082,876
1083,5052
1084,2088
1085,1468
1086,1536
1087,1392
1088,1240
1089,1284
1090,588
1091,732
1092,528
1093,1676
1094,696
1095,708
1096,1572
1097,800
1098,1492
1099,468
1100,2272
1101,1388
1102,3644
1103,584
1104,1336
1105,596
1106,848
1107,1528
1108,592
1109,840
1110,2984
1111,280
1112,1232
1113,740
1114,420
1115,768
1116,1540
1117,1820
1118,424
1119,4204
1120,2212
1121,668
1122,1000
1123,2052
1124,2036
1125,432
1126,1316
1127,2080
1128,420
1129,1392
1130,2228
1131,1060
1132,480
1133,484
1134,188
1135,2100
1136,656
1137,596
1138,1916
1139,564
1140,1196
1141,1572
1142,1096
1143,420
1144,2916
1145,2452
1146,3112
1147,240
1148,1268
1149,2800
1150,720
1151,240
1152,800
1153,2000
1154,368
1155,2284
1156,424
1157,624
1158,2336
1159,1788
1160,1016
1161,1032
1162,1216
1163,1524
1164,3392
1165,1192
1166,540
1167,1480
1168,624
1169,1800
1170,1436
1171,660
1172,820
1173,1272
1174,564
1175,868
1176,708
1177,3624
1178,680
1179,364
1180,1144
1181,912
1182,268
1183,1384
1184,3316
1185,972
1186,964
1187,2392
1188,5796
1189,2888
1190,2136
1191,1032
1192,1888
1193,2892
1194,1912
1195,2360
1196,1232
1197,1264
1198,1692
1199,2944
1200,2404
1201,2076
1202,708
1203,628
1204,1256
1205,588
1206,400
1207,468
1208,1632
1209,1984
1210,1048
1211,1000
1212,1724
1213,840
1214,2496
1215,3184
1216,952
1217,2172
1218,844
1219,712
1220,2564
1221,2088
1222,2680
1223,1156
1224,804
1225,1968
1226,1500
1227,524
1228,500
1229,664
1230,3208
1231,736
1232,308
1233,100
1234,904
1235,484
1236,1456
1237,2276
1238,304
1239,1440
1240,1156
1241,688
1242,748
1243,692
1244,844
1245,620
1246,592
1247,644
1248,992
1249,1736
1250,416
1251,1172
1252,1128
1253,224
1254,792
1255,128
1256,652
1257,1908
1258,1064
1259,972
1260,3064
1261,1268
1262,2028
1263,512
1264,428
1265,1244
1266,532
1267,344
1268,880
1269,1004
1270,484
1271,192
1272,968
1273,2428
1274,484
1275,1424
1276,1876
1277,684
1278,972
1279,708
1280,1908
1281,1128
1282,1928
1283,576
1284,536
1285,1260
1286,400
1287,588
1288,1100
1289,1332
1290,1016
1291,240
1292,184
1293,368
1294,224
1295,1564
1296,888
1297,1112
1298,1920
1299,568
1300,892
1301,504
1302,688
1303,772
1304,1716
1305,592
1306,612
1307,788
1308,1252
1309,248
1310,1356
1311,1036
1312,636
1313,596
1314,596
1315,232
1316,1156
1317,880
1318,672
1319,624
1320,1900
1321,592
1322,1284
1323,1324
1324,512
1325,492
1326,168
1327,1396
1328,796
1329,2836
1330,1892
1331,996
1332,480
1333,1048
1334,1252
1335,884
1336,1000
1337,504
1338,1180
1339,376
1340,1552
1341,228
1342,684
1343,388
1344,608
1345,680
1346,312
1347,1348
1348,2600
1349,1520
1350,1272
1351,1240
1352,1160
1353,3628
1354,1492
1355,1292
1356,908
1357,576
1358,1080
1359,956
1360,780
1361,4480
1362,348
1363,1020
1364,392
1365,508
1366,984
1367,3180
1368,2704
1369,412
1370,500
1371,244
1372,224
1373,484
1374,800
1375,464
1376,1156
1377,1460
1378,1232
1379,5020
1380,608
1381,356
1382,608
1383,460
1384,692
1385,324
1386,124
1387,244
1388,352
1389,516
1390,504
1391,672
1392,1324
1393,1568
1394,576
1395,436
1396,1280
1397,1228
1398,2048
1399,488
1400,472
1401,456
1402,348
1403,336
1404,1756
1405,696
1406,236
1407,460
1408,1132
1409,976
1410,2140
1411,1392
1412,480
1413,1228
1414,300
1415,584
1416,1492
1417,1948
1418,1368
1419,1428
1420,784
1421,608
1422,628
1423,900
1424,744
1425,608
1426,292
1427,696
1428,480
1429,1076
1430,1772
1431,1364
1432,476
1433,1668
1434,800
1435,708
1436,868
1437,1148
1438,308
1439,208
1440,420
1441,972
1442,600
1443,924
1444,308
1445,456
1446,412
1447,1128
1448,956
1449,928
1450,592
1451,772
1452,116
1453,280
1454,1692
1455,268
1456,148
1457,180
1458,532
1459,924
1460,760
1461,228
1462,600
1463,536
1464,600
1465,1216
1466,2120
1467,872
1468,168
1469,872
1470,2352
1471,720
1472,1288
1473,340
1474,828
1475,356
1476,1208
1477,852
1478,616
1479,832
1480,664
1481,876
1482,1472
1483,1164
1484,676
1485,536
1486,508
1487,1328
1488,1844
1489,1884
1490,980
1491,1280
1492,320
1493,468
1494,1304
1495,656
1496,2364
1497,2184
1498,464
1499,1216
1500,236
1501,604
1502,196
1503,1068
1504,668
1505,568
1506,748
1507,372
1508,424
1509,696
1510,332
1511,900
1512,1268
1513,756
1514,1580
1515,1296
1516,168
1517,772
1518,380
1519,3120
1520,236
1521,1160
1522,5316
1523,1648
1524,640
1525,2332
1526,2084
1527,1064
1528,920
1529,1052
1530,2576
1531,2384
1532,1572
1533,772
1534,1480
1535,796
1536,900
1537,280
1538,920
1539,2096
1540,248
1541,1156
1542,512
1543,336
1544,1272
1545,612
1546,1324
1547,460
1548,1032
1549,2172
1550,924
1551,248
1552,816
1553,1156
1554,2740
1555,656
1556,1016
1557,636
1558,1644
1559,1764
1560,124
1561,448
1562,476
1563,576
1564,76
1565,376
1566,2740
1567,592
1568,2620
1569,456
1570,640
1571,696
1572,628
1573,752
1574,1568
1575,1248
1576,1676
1577,1176
1578,376
1579,268
1580,1528
1581,152
1582,1024
1583,260
1584,784
1585,124
1586,596
1587,112
1588,696
1589,284
1590,1912
1591,2004
1592,1148
1593,496
1594,388
1595,396
1596,952
1597,888
1598,508
1599,196
1600,288
1601,1228
1602,676
1603,596
1604,388
1605,544
1606,1132
1607,384
1608,488
1609,1208
1610,812
1611,3252
1612,352
1613,2744
1614,1296
1615,212
1616,1292
1617,660
1618,2232
1619,228
1620,828
1621,456
1622,2468
1623,1792
1624,2296
1625,656
1626,936
1627,472
1628,4372
1629,600
1630,1180
1631,2220
1632,1728
1633,2536
1634,524
1635,3656
1636,2832
1637,1596
1638,1276
1639,604
1640,1336
1641,968
1642,260
1643,712
1644,388
1645,3056
1646,2036
1647,224
1648,3244
1649,540
1650,656
1651,580
1652,300
1653,2840
1654,584
1655,2300
1656,1212
1657,868
1658,1148
1659,1256
1660,1904
1661,800
1662,756
1663,3764
1664,1544
1665,636
1666,1460
1667,740
1668,732
1669,772
1670,808
1671,1184
1672,5788
1673,1404
1674,1508
1675,288
1676,684
1677,840
1678,1260
1679,464
1680,712
1681,2600
1682,656
1683,632
1684,656
1685,1464
1686,2092
1687,1180
1688,392
1689,1312
1690,1516
1691,304
1692,740
1693,2004
1694,216
1695,1032
1696,1236
1697,364
1698,600
1699,1492
1700,512
1701,216
1702,1344
1703,976
1704,4200
1705,3112
1706,1744
1707,1372
1708,1004
1709,2048
1710,1052
1711,1492
1712,1144
1713,3072
1714,2088
1715,1292
1716,1340
1717,2164
1718,1620
1719,236
1720,1272
1721,928
1722,1708
1723,1140
1724,284
1725,536
1726,388
1727,2652
1728,524
1729,620
1730,580
1731,2576
1732,868
1733,1964
1734,2104
1735,2216
1736,344
1737,396
1738,400
1739,1048
1740,312
1741,608
1742,1008
1743,2460
1744,696
1745,496
1746,1332
1747,5076
1748,544
1749,540
1750,464
1751,920
1752,524
1753,1312
1754,1380
1755,796
1756,500
1757,1240
1758,1484
1759,676
1760,468
1761,1220
1762,2136
1763,840
1764,864
1765,2680
1766,488
1767,1180
1768,2516
1769,2732
1770,1352
1771,1024
1772,2128
1773,1636
1774,1136
1775,744
1776,560
1777,764
1778,1204
1779,164
1780,1792
1781,2644
1782,668
1783,1324
1784,2192
1785,808
1786,424
1787,1280
1788,1056
1789,524
1790,820
1791,1880
1792,6320
1793,1448
1794,1240
1795,1012
1796,384
1797,1176
1798,2172
1799,496
1800,264
1801,344
1802,1212
1803,1040
1804,1800
1805,1320
1806,1032
1807,1004
1808,904
1809,496
1810,5128
1811,1300
1812,440
1813,2040
1814,1264
1815,600
1816,1280
1817,540
1818,1572
1819,1100
1820,616
1821,2240
1822,1288
1823,1152
1824,1372
1825,392
1826,2388
1827,2000
1828,1136
1829,572
1830,1524
1831,1356
1832,436
1833,1644
1834,428
1835,1228
1836,1436
1837,404
1838,1292
1839,1028
1840,2092
1841,944
1842,1336
1843,4084
1844,600
1845,2148
1846,1008
1847,1372
1848,520
1849,744
1850,1360
1851,2040
1852,1248
1853,3132
1854,2100
1855,1436
1856,2388
1857,876
1858,1240
1859,1196
1860,1768
1861,1400
1862,948
1863,1532
1864,2612
1865,728
1866,1136
1867,612
1868,656
1869,3032
1870,2076
1871,1404
1872,476
1873,476
1874,1304
1875,1392
1876,780
1877,744
1878,1488
1879,1328
1880,784
1881,1596
1882,4836
1883,984
1884,932
1885,592
1886,280
1887,4268
1888,304
1889,584
1890,788
1891,792
1892,920
1893,3744
1894,3148
1895,400
1896,1172
1897,1488
1898,812
1899,844
1900,1352
1901,216
1902,1384
1903,220
1904,764
1905,1280
1906,216
1907,2332
1908,348
1909,560
1910,2112
1911,596
1912,1336
1913,1960
1914,692
1915,344
1916,248
1917,2292
1918,2484
1919,260
1920,676
1921,1620
1922,2156
1923,1060
1924,1404
1925,640
1926,1500
1927,740
1928,464
1929,760
1930,696
1931,2376
1932,600
1933,636
1934,484
1935,340
1936,2528
1937,432
1938,1264
1939,2648
1940,1144
1941,892
1942,1304
1943,820
1944,700
1945,840
1946,916
1947,2256
1948,2452
1949,540
1950,656
1951,848
1952,1124
1953,632
1954,476
1955,2764
1956,1288
1957,1612
1958,264
1959,2704
1960,1312
1961,1196
1962,2196
1963,636
1964,744
1965,788
1966,868
1967,1212
1968,420
1969,1304
1970,1504
1971,1076
1972,2720
1973,1456
1974,1140
1975,576
1976,1132
1977,248
1978,1396
1979,1988
1980,684
1981,532
1982,636
1983,1280
1984,504
1985,1032
1986,856
1987,984
1988,792
1989,832
1990,492
1991,892
1992,1188
1993,1464
1994,1600
1995,3020
1996,1524
1997,2168
1998,1512
1999,796
2000,3116
2001,104
2002,72
2003,688
2004,1404
2005,640
2006,2508
2007,1140
2008,112
2009,712
2010,444
2011,1192
2012,104
2013,488
2014,172
2015,208
2016,2080
2017,1156
2018,1308
2019,1636
2020,632
2021,1132
2022,332
2023,504
2024,768
2025,1996
2026,1248
2027,544
2028,2000
2029,1016
2030,1176
2031,1168
2032,1080
2033,1360
2034,476
2035,492
2036,1116
2037,2120
2038,1216
2039,800
2040,340
2041,2224
2042,1000
2043,1580
2044,1416
2045,1180
2046,1576
2047,1372
2048,1256
2049,900
2050,1268
2051,2208
2052,368
2053,1168
2054,2868
2055,952
2056,1268
2057,1724
2058,2464
2059,1560
2060,832
2061,1000
2062,1604
2063,1560
2064,1252
2065,1632
2066,1124
2067,400
2068,912
2069,1284
2070,1028
2071,1912
2072,1360
2073,1700
2074,2112
2075,248
2076,196
2077,268
2078,868
2079,636
2080,2928
2081,1440
2082,2560
2083,1292
2084,1356
2085,1164
2086,1576
2087,416
2088,800
2089,84
2090,336
2091,996
2092,232
2093,1036
2094,320
2095,1400
2096,1008
2097,432
2098,412
2099,816
2100,472
2101,416
2102,752
2103,1000
2104,1872
2105,1116
2106,980
2107,432
2108,1168
2109,516
2110,688
2111,1052
2112,2088
2113,3200
2114,768
2115,868
2116,764
2117,3088
2118,2328
2119,1068
2120,1264
2121,596
2122,1184
2123,896
2124,324
2125,992
2126,1528
2127,288
2128,1856
2129,840
2130,1088
2131,344
2132,1736
2133,516
2134,584
2135,72
2136,708
2137,672
2138,228
2139,512
2140,48
2141,2560
2142,344
2143,324
2144,1232
2145,2744
2146,764
2147,656
2148,268
2149,1308
2150,708
2151,684
2152,1340
2153,1628
2154,1500
2155,2100
2156,628
2157,1136
2158,1068
2159,1756
2160,1264
2161,384
2162,840
2163,1312
2164,356
2165,1712
2166,740
2167,2532
2168,208
2169,484
2170,1376
2171,316
2172,728
2173,80
2174,156
2175,1288
2176,1264
2177,3488
2178,1284
2179,1440
2180,364
2181,1020
2182,1396
2183,616
2184,432
2185,1236
2186,832
2187,920
2188,2628
2189,460
2190,1008
2191,460
2192,1696
2193,564
2194,244
2195,1188
2196,1112
2197,596
2198,472
2199,924
2200,348
2201,1440
2202,864
2203,3180
2204,256
2205,496
2206,676
2207,420
2208,256
2209,776
2210,1036
2211,512
2212,504
2213,1152
2214,512
2215,620
2216,184
2217,1392
2218,952
2219,1096
2220,524
2221,1316
2222,1264
2223,396
2224,688
2225,152
2226,1020
2227,3368
2228,2252
2229,396
2230,1100
2231,1044
2232,1028
2233,720
2234,1472
2235,360
2236,2636
2237,768
2238,768
2239,2112
2240,1584
2241,1004
2242,1400
2243,864
2244,596
2245,1260
2246,1132
2247,912
2248,1004
2249,724
2250,1216
2251,644
2252,256
2253,520
2254,1000
2255,2420
2256,900
2257,1528
2258,1560
2259,404
2260,556
2261,1760
2262,172
2263,1476
2264,412
2265,1456
2266,172
2267,636
2268,1540
2269,536
2270,600
2271,716
2272,2856
2273,540
2274,288
2275,1528
2276,464
2277,1404
2278,1436
2279,376
2280,488
2281,584
2282,548
2283,500
2284,2188
2285,1184
2286,668
2287,544
2288,752
2289,1000
2290,1588
2291,356
2292,2252
2293,416
2294,1596
2295,1184
2296,736
2297,216
2298,924
2299,1996
2300,720
2301,472
2302,556
2303,460
2304,332
2305,912
2306,1400
2307,560
2308,1348
2309,584
2310,1128
2311,1968
2312,324
2313,1280
2314,652
2315,488
2316,1216
2317,296
2318,960
2319,976
2320,476
2321,628
2322,936
2323,1208
2324,992
2325,1184
2326,5352
2327,2416
2328,1212
2329,528
2330,1072
2331,792
2332,676
2333,1640
2334,392
2335,2764
2336,1016
2337,2200
2338,2152
2339,656
2340,2680
2341,1632
2342,1116
2343,2836
2344,2000
2345,800
2346,2644
2347,340
2348,772
2349,672
2350,1340
2351,136
2352,568
2353,864
2354,3180
2355,3452
2356,680
2357,756
2358,1848
2359,1208
2360,412
2361,820
2362,1084
2363,2928
2364,696
2365,720
2366,316
2367,556
2368,2204
2369,860
2370,332
2371,1528
2372,1160
2373,952
2374,564
2375,2580
2376,676
2377,512
2378,312
2379,2136
2380,584
2381,648
2382,4620
2383,2588
2384,552
2385,1172
2386,496
2387,1008
2388,1088
2389,1116
2390,1628
2391,2108
2392,2872
2393,592
2394,392
2395,528
2396,628
2397,564
2398,1884
2399,2000
2400,3580
2401,1956
2402,1248
2403,1160
2404,868
2405,756
2406,1628
2407,452
2408,1960
2409,552
2410,272
2411,592
2412,1448
2413,2884
2414,1148
2415,468
2416,476
2417,380
2418,628
2419,1100
2420,560
2421,660
2422,812
2423,3068
2424,2008
2425,368
2426,452
2427,2880
2428,644
2429,560
2430,1720
2431,2420
2432,1400
2433,2896
2434,1456
2435,1172
2436,1400
2437,1324
2438,312
2439,792
2440,204
2441,1288
2442,2168
2443,1140
2444,316
2445,1844
2446,604
2447,652
2448,308
2449,356
2450,572
2451,1372
2452,3652
2453,2512
2454,800
2455,3872
2456,2452
2457,1452
2458,896
2459,644
2460,1012
2461,532
2462,796
2463,5252
2464,592
2465,2220
2466,664
2467,872
2468,3508
2469,84
2470,1996
2471,2132
2472,1576
2473,640
2474,636
2475,3016
2476,364
2477,2048
2478,2216
2479,2616
2480,1464
2481,168
2482,768
2483,744
2484,4004
2485,1524
2486,600
2487,256
2488,1208
2489,1484
2490,628
2491,908
2492,1848
2493,1640
2494,728
2495,496
2496,1304
2497,1432
2498,688
2499,5268
2500,1260
2501,4316
2502,564
2503,1096
2504,2196
2505,608
2506,284
2507,324
2508,2860
2509,1236
2510,428
2511,36
2512,1204
2513,2240
2514,1508
2515,752
2516,1284
2517,804
2518,1328
2519,2232
2520,324
2521,392
2522,1280
2523,928
2524,460
2525,644
2526,3956
2527,664
2528,1316
2529,312
2530,2100
2531,904
2532,116
2533,660
2534,1280
2535,1256
2536,556
2537,540
2538,668
2539,384
2540,276
2541,1604
2542,1556
2543,1212
2544,500
2545,5832
2546,1228
2547,2004
2548,4640
2549,3124
2550,3120
2551,928
2552,196
2553,2204
2554,280
2555,2556
2556,576
2557,704
2558,492
2559,812
2560,872
2561,788
2562,72
2563,164
2564,2732
2565,180
2566,3444
2567,1860
2568,660
2569,48
2570,1304
2571,2840
2572,384
2573,1764
2574,448
2575,720
2576,2620
2577,1884
2578,1608
2579,1048
2580,736
2581,504
2582,392
2583,1292
2584,1424
2585,996
2586,2968
2587,1468
2588,1400
2589,1324
2590,1320
2591,696
2592,1188
2593,2116
2594,484
2595,576
2596,2724
2597,1692
2598,1172
2599,1484
2600,1480
2601,844
2602,2552
2603,2100
2604,1052
2605,176
2606,952
2607,2848
2608,1068
2609,5824
2610,1844
2611,1072
2612,1884
2613,3360
2614,1364
2615,848
2616,256
2617,704
2618,572
2619,576
2620,1108
2621,640
2622,1672
2623,656
2624,1512
2625,604
2626,1344
2627,2460
2628,1816
2629,2276
2630,1160
2631,472
2632,1716
2633,856
2634,2928
2635,256
2636,524
2637,1024
2638,2136
2639,1416
2640,912
2641,348
2642,896
2643,2856
2644,2888
2645,1556
2646,560
2647,676
2648,636
2649,1540
2650,608
2651,2020
2652,476
2653,1848
2654,628
2655,2348
2656,2060
2657,1256
2658,780
2659,2628
2660,924
2661,328
2662,2276
2663,2872
2664,600
2665,428
2666,1016
2667,1716
2668,3104
2669,540
2670,452
2671,616
2672,1576
2673,424
2674,3864
2675,2816
2676,2528
2677,1344
2678,1584
2679,1288
2680,644
2681,1520
2682,1088
2683,1300
2684,480
2685,1512
2686,1088
2687,1212
2688,2196
2689,4780
2690,2344
2691,252
2692,2228
2693,2252
2694,1804
2695,1372
2696,496
2697,2448
2698,544
2699,1228
2700,2032
2701,1204
2702,876
2703,588
2704,484
2705,776
2706,772
2707,128
2708,1936
2709,716
2710,600
2711,196
2712,812
2713,388
2714,676
2715,932
2716,1468
2717,88
2718,300
2719,1892
2720,1428
2721,1416
2722,916
2723,636
2724,808
2725,1240
