Episode,Score
1691,1464
1692,1024
1693,1644
1694,268
1695,444
1696,1436
1697,968
1698,1520
1699,2880
1700,1300
1701,1428
1702,2240
1703,776
1704,396
1705,1492
1706,3280
1707,2304
1708,1044
1709,4344
1710,2392
1711,472
1712,952
1713,736
1714,2288
1715,1152
1716,960
1717,44
1718,924
1719,4108
1720,2692
1721,1196
1722,568
1723,1608
1724,1200
1725,216
1726,1392
1727,2320
1728,1972
1729,200
1730,904
1731,780
1732,500
1733,456
1734,1292
1735,2932
1736,472
1737,696
1738,1312
1739,2336
1740,1184
1741,608
1742,1220
1743,1176
1744,512
1745,848
1746,864
1747,144
1748,840
1749,924
1750,892
1751,3140
1752,1424
1753,816
1754,508
1755,76
1756,1908
1757,632
1758,452
1759,1220
1760,4028
1761,1284
1762,1288
1763,436
1764,704
1765,3072
1766,672
1767,644
1768,1468
1769,1396
1770,1580
1771,1356
1772,664
1773,1588
1774,600
1775,220
1776,1092
1777,220
1778,612
1779,1396
1780,2744
1781,568
1782,2020
1783,224
1784,220
1785,440
1786,3676
1787,2384
1788,1064
1789,1404
1790,1140
1791,444
1792,1012
1793,1884
1794,1128
1795,528
1796,504
1797,460
1798,916
1799,628
1800,1380
1801,1300
1802,1020
1803,968
1804,964
1805,776
1806,716
1807,1540
1808,1280
1809,608
1810,1488
1811,3032
1812,380
1813,1036
1814,808
1815,676
1816,1536
1817,3684
1818,1604
1819,504
1820,404
1821,2392
1822,588
1823,1264
1824,2200
1825,1588
1826,444
1827,2028
1828,852
1829,312
1830,516
1831,1608
1832,644
1833,840
1834,2136
1835,548
1836,824
1837,1432
1838,1888
1839,404
1840,440
1841,196
1842,2696
1843,360
1844,156
1845,1236
1846,428
1847,1024
1848,1552
1849,1280
1850,1260
1851,1216
1852,960
1853,1608
1854,1528
1855,828
1856,3164
1857,888
1858,1532
1859,980
1860,1424
1861,2256
1862,356
1863,1516
1864,888
1865,1056
1866,216
1867,1132
1868,420
1869,1032
1870,736
1871,2144
1872,1380
1873,1048
1874,644
1875,724
1876,1500
1877,424
1878,252
1879,1920
1880,496
1881,1592
1882,692
1883,416
1884,1304
1885,204
1886,2684
1887,2728
1888,988
1889,240
1890,256
1891,964
1892,1032
1893,2536
1894,1492
1895,1176
1896,2216
1897,1680
1898,468
1899,1244
1900,236
1901,2804
1902,688
1903,380
1904,1896
1905,1916
1906,1468
1907,1168
1908,1592
1909,608
1910,224
1911,308
1912,452
1913,1116
1914,120
1915,1956
1916,372
1917,1608
1918,840
1919,808
1920,1272
1921,328
1922,1256
1923,1136
1924,332
1925,1040
1926,644
1927,1156
1928,764
1929,620
1930,1500
1931,2220
1932,516
1933,1028
1934,1980
1935,988
1936,2576
1937,596
1938,1400
1939,1008
1940,648
1941,1188
1942,292
1943,248
1944,1432
1945,596
1946,1036
1947,2892
1948,1952
1949,952
1950,348
1951,884
1952,872
1953,336
1954,2976
1955,604
1956,2616
1957,1424
1958,1068
1959,1208
1960,5788
1961,740
1962,1904
1963,1860
1964,3376
1965,2196
1966,7352
1967,2076
1968,1264
1969,3564
1970,356
1971,1764
1972,1208
1973,752
1974,804
1975,636
1976,652
1977,916
1978,1564
1979,288
1980,636
1981,260
1982,324
1983,2328
1984,3120
1985,2392
1986,664
1987,1984
1988,2260
1989,2712
1990,248
1991,304
1992,1272
1993,688
1994,448
1995,812
1996,520
1997,532
1998,764
1999,380
2000,1168
2001,392
2002,1956
2003,528
2004,2056
2005,1836
2006,720
2007,3232
2008,988
2009,1048
2010,2232
2011,1896
2012,720
2013,672
2014,236
2015,892
2016,960
2017,1104
2018,536
2019,792
2020,384
2021,1284
2022,1924
2023,504
2024,356
2025,312
2026,632
2027,2568
2028,2320
2029,1028
2030,1956
2031,380
2032,620
2033,908
2034,828
2035,2780
2036,616
2037,892
2038,1004
2039,832
2040,420
2041,2924
2042,836
2043,596
2044,348
2045,2380
2046,816
2047,700
2048,1316
2049,3196
2050,1464
2051,1272
2052,1032
2053,1548
2054,596
2055,632
2056,1416
2057,240
2058,1392
2059,1920
2060,328
2061,828
2062,436
2063,672
2064,944
2065,496
2066,688
2067,2244
2068,1228
2069,1564
2070,620
2071,3368
2072,332
2073,124
2074,604
2075,452
2076,1432
2077,2112
2078,292
2079,500
2080,3892
2081,768
2082,3140
2083,252
2084,412
2085,596
2086,1160
2087,828
2088,320
2089,852
2090,1864
2091,2836
2092,980
2093,2164
2094,1456
2095,672
2096,2948
2097,1420
2098,1024
2099,1516
2100,184
2101,1552
2102,1044
2103,228
2104,1288
2105,3732
2106,2184
2107,2120
2108,248
2109,1736
2110,1100
2111,560
2112,3504
2113,508
2114,1188
2115,220
2116,532
2117,2388
2118,428
2119,520
2120,204
2121,1572
2122,1268
2123,2328
2124,1536
2125,1652
2126,2532
2127,280
2128,4364
2129,1004
2130,2852
2131,824
2132,1896
2133,1032
2134,1204
2135,1348
2136,616
2137,740
2138,592
2139,456
2140,136
2141,216
2142,868
2143,916
2144,2260
2145,1540
2146,1676
2147,1196
2148,652
2149,812
2150,180
2151,152
2152,436
2153,1228
2154,1224
2155,480
2156,940
2157,1976
2158,1884
2159,968
2160,2072
2161,872
2162,608
2163,228
2164,344
2165,296
2166,1796
2167,724
2168,5816
2169,1524
2170,1956
2171,1288
2172,1820
2173,576
2174,3520
2175,996
2176,1280
2177,508
2178,1440
2179,600
2180,536
2181,608
2182,1000
2183,2396
2184,364
2185,260
2186,588
2187,1376
2188,1424
2189,488
2190,1572
2191,468
2192,1140
2193,1148
2194,368
2195,1388
2196,1104
2197,2796
2198,876
2199,412
2200,136
2201,872
2202,808
2203,2196
2204,784
2205,1096
2206,1464
2207,1280
2208,896
2209,252
2210,1768
2211,972
2212,1216
2213,1364
2214,1144
2215,2664
2216,1524
2217,852
2218,1240
2219,2468
2220,1964
2221,820
2222,948
2223,820
2224,1300
2225,1544
2226,280
2227,1108
2228,1796
2229,1120
2230,2544
2231,864
2232,144
2233,644
2234,692
2235,656
2236,252
2237,532
2238,620
2239,1864
2240,1372
2241,2204
2242,1096
2243,776
2244,772
2245,752
2246,236
2247,1536
2248,920
2249,1696
2250,1780
2251,612
2252,76
2253,1500
2254,812
2255,1032
2256,2900
2257,516
2258,2988
2259,844
2260,1440
2261,2084
2262,2872
2263,2560
2264,1440
2265,1016
2266,356
2267,2892
2268,2820
2269,908
2270,1484
2271,844
2272,804
2273,1680
2274,2352
2275,180
2276,3964
2277,1148
2278,912
2279,288
2280,384
2281,1052
2282,1212
2283,1864
2284,1620
2285,892
2286,684
2287,476
2288,1260
2289,720
2290,1408
2291,1456
2292,284
2293,3052
2294,1532
2295,1652
2296,564
2297,300
2298,2804
2299,2492
2300,2632
2301,544
2302,1092
2303,372
2304,324
2305,592
2306,960
2307,1604
2308,368
2309,524
2310,740
2311,2284
2312,2928
2313,4548
2314,1292
2315,1944
2316,228
2317,1488
2318,1316
2319,500
2320,1428
2321,2284
2322,456
2323,3128
2324,104
2325,836
2326,3136
2327,1152
2328,384
2329,6336
2330,1700
2331,396
2332,1452
2333,1676
2334,1000
2335,536
2336,644
2337,1452
2338,708
2339,460
2340,504
2341,3368
2342,1112
2343,576
2344,1540
2345,592
2346,1076
2347,1356
2348,1352
2349,968
2350,36
2351,2624
2352,2692
2353,1552
2354,724
2355,444
2356,320
2357,1496
2358,476
2359,1560
2360,636
2361,552
2362,520
2363,2140
2364,484
2365,1556
2366,472
2367,1936
2368,2188
2369,1540
2370,2848
2371,2728
2372,528
2373,196
2374,568
2375,3280
2376,872
2377,1096
2378,5148
2379,2752
2380,1068
2381,644
2382,968
2383,1120
2384,1200
2385,452
2386,2340
2387,2316
2388,872
2389,2928
2390,1620
2391,280
2392,708
2393,3420
2394,1444
2395,440
2396,760
2397,904
2398,1512
2399,1124
2400,656
2401,344
2402,1080
2403,912
2404,632
2405,436
2406,1156
2407,3348
2408,2316
2409,1268
2410,2612
2411,464
2412,1220
2413,2924
2414,1360
2415,704
2416,668
2417,1392
2418,860
2419,1220
2420,384
2421,2588
2422,1156
2423,1384
2424,1404
2425,220
2426,1172
2427,1372
2428,2884
2429,936
2430,568
2431,216
2432,664
2433,884
2434,1036
2435,764
2436,1020
2437,548
2438,1132
2439,520
2440,2036
2441,432
2442,288
2443,1680
2444,2268
2445,1988
2446,600
2447,2280
2448,320
2449,1076
2450,220
2451,1224
2452,1228
2453,712
2454,748
2455,1980
2456,276
2457,512
2458,624
2459,3340
2460,436
2461,556
2462,656
2463,772
2464,668
2465,428
2466,5052
2467,964
2468,1596
2469,1456
2470,2288
2471,840
2472,1424
2473,820
2474,868
2475,4752
2476,968
2477,524
2478,1836
2479,1256
2480,1288
2481,476
2482,268
2483,536
2484,1112
2485,1228
2486,520
2487,1308
2488,356
2489,812
2490,180
2491,2336
2492,616
2493,344
2494,608
2495,2864
2496,3248
2497,1984
2498,2344
2499,732
2500,1372
2501,2296
2502,248
2503,1128
2504,872
2505,708
2506,1024
2507,412
2508,860
2509,196
2510,968
2511,2148
2512,2400
2513,2164
2514,700
2515,6240
2516,3444
2517,576
2518,1480
2519,932
2520,516
2521,1328
2522,2432
2523,396
2524,304
2525,520
2526,516
2527,1008
2528,244
2529,1296
2530,1676
2531,1092
2532,872
2533,488
2534,1220
2535,2260
2536,1304
2537,852
2538,520
2539,1336
2540,780
2541,3192
2542,2496
2543,5448
2544,492
2545,496
2546,2512
2547,1816
2548,1740
2549,1660
2550,3280
2551,284
2552,1132
2553,1072
2554,876
2555,2028
2556,676
2557,2128
2558,508
2559,332
2560,572
2561,2500
2562,1288
2563,2736
2564,1248
2565,960
2566,1128
2567,1076
2568,228
2569,708
2570,2280
2571,1268
2572,1088
2573,128
2574,1448
2575,268
2576,1416
2577,988
2578,4364
2579,1888
2580,1036
2581,772
2582,592
2583,1476
2584,1472
2585,2836
2586,1684
2587,368
2588,1000
2589,752
2590,516
2591,1592
2592,1044
2593,1280
2594,556
2595,1908
2596,464
2597,3828
2598,1612
2599,1048
2600,1724
2601,620
2602,420
2603,544
2604,2432
2605,960
2606,3300
2607,2264
2608,2416
2609,548
2610,996
2611,916
2612,1472
2613,2932
2614,852
2615,2892
2616,1120
2617,1312
2618,900
2619,104
2620,648
2621,1336
2622,3176
2623,484
2624,1396
2625,3956
2626,1668
2627,736
2628,1468
2629,2328
2630,296
2631,920
2632,468
2633,1584
2634,1344
2635,1124
2636,2284
2637,564
2638,452
2639,636
2640,852
2641,1040
2642,2080
2643,508
2644,748
2645,1676
2646,680
2647,1868
2648,2376
2649,580
2650,696
2651,3320
2652,1372
2653,404
2654,2656
2655,3452
2656,3312
2657,1568
2658,248
2659,2196
2660,1296
2661,728
2662,644
2663,624
2664,1236
2665,316
2666,2096
2667,2420
2668,1236
2669,1060
2670,1508
2671,1864
2672,1336
2673,584
2674,208
2675,1116
2676,1704
2677,1800
2678,2264
2679,2076
2680,1816
2681,140
2682,580
2683,1180
2684,584
2685,808
2686,140
2687,1648
2688,868
2689,836
2690,1524
2691,2536
2692,768
2693,468
2694,184
2695,552
2696,616
2697,2252
2698,564
2699,212
2700,352
2701,1064
2702,2412
2703,1476
2704,1392
2705,3220
2706,1404
2707,560
2708,1360
2709,368
2710,964
2711,1020
2712,496
2713,936
2714,856
2715,1696
2716,1740
2717,2512
2718,2044
2719,932
2720,2168
2721,852
2722,1264
2723,2332
2724,1820
2725,564
2726,460
2727,980
2728,1312
2729,1512
2730,400
2731,376
2732,1396
2733,1268
2734,1164
2735,1456
2736,4952
2737,440
2738,1732
2739,604
2740,1116
