Episode,Score
294,2208
295,652
296,3216
297,1608
298,636
299,340
300,3344
301,568
302,1376
303,2600
304,1192
305,1248
306,468
307,1276
308,1372
309,516
310,2384
311,1268
312,596
313,524
314,1240
315,720
316,2924
317,632
318,1076
319,1308
320,924
321,156
322,3316
323,2880
324,1100
325,808
326,1304
327,984
328,6176
329,764
330,1812
331,3692
332,1368
333,496
334,1484
335,2400
336,500
337,476
338,684
339,212
340,868
341,1100
342,780
343,2156
344,624
345,604
346,760
347,1316
348,1372
349,1408
350,1960
351,1368
352,1888
353,1456
354,1960
355,1660
356,3360
357,560
358,1528
359,860
360,1672
361,2404
362,716
363,540
364,1408
365,1076
366,464
367,2032
368,236
369,1140
370,1000
371,1656
372,936
373,1484
374,2052
375,976
376,2824
377,1432
378,932
379,692
380,2272
381,1196
382,1152
383,2524
384,2084
385,640
386,628
387,2252
388,484
389,1084
390,1552
391,1464
392,1460
393,588
394,468
395,384
396,180
397,784
398,2808
399,668
400,2216
401,680
402,264
403,2976
404,4908
405,788
406,320
407,4244
408,2212
409,1232
410,876
411,3016
412,388
413,1492
414,3004
415,2752
416,628
417,2888
418,2532
419,948
420,736
421,1640
422,956
423,2988
424,3844
425,2728
426,1068
427,104
428,1268
429,3124
430,1656
431,640
432,836
433,416
434,112
435,2072
436,600
437,848
438,816
439,740
440,1296
441,704
442,1700
443,1780
444,1616
445,564
446,244
447,372
448,2940
449,2808
450,896
451,4872
452,1080
453,1292
454,5092
455,1168
456,1300
457,2272
458,1584
459,892
460,768
461,1096
462,1420
463,1524
464,2268
465,2800
466,1668
467,1440
468,2976
469,492
470,1280
471,2096
472,1412
473,3192
474,580
475,1516
476,1268
477,1172
478,1500
479,1240
480,428
481,3064
482,620
483,856
484,536
485,944
486,1300
487,320
488,648
489,1036
490,868
491,1244
492,2392
493,2176
494,932
495,1644
496,464
497,448
498,1592
499,876
500,1300
501,400
502,312
503,1252
504,808
505,492
506,420
507,760
508,2008
509,1556
510,2552
511,144
512,1980
513,756
514,1380
515,756
516,1904
517,132
518,1644
519,2960
520,1148
521,520
522,2368
523,872
524,208
525,572
526,464
527,540
528,2244
529,884
530,1584
531,1056
532,1864
533,1140
534,356
535,1668
536,704
537,1480
538,304
539,728
540,1180
541,120
542,1096
543,1204
544,408
545,3684
546,516
547,1332
548,2916
549,1444
550,592
551,1392
552,380
553,272
554,1384
555,1360
556,1028
557,1716
558,1596
559,2948
560,3556
561,420
562,1404
563,328
564,704
565,904
566,1496
567,3580
568,1280
569,1200
570,1868
571,1560
572,2580
573,1428
574,1736
575,1664
576,1108
577,1904
578,204
579,2616
580,3084
581,932
582,564
583,228
584,988
585,1248
586,1272
587,1544
588,1052
589,584
590,1344
591,124
592,700
593,2372
594,2404
595,3652
596,1012
597,1192
598,2544
599,1092
600,872
601,1936
602,1312
603,1064
604,464
605,880
606,1048
607,2340
608,1044
609,1268
610,848
611,3132
612,668
613,136
614,2252
615,1104
616,1348
617,776
618,1376
619,596
620,2892
621,2896
622,1452
623,676
624,364
625,1388
626,1132
627,1932
628,564
629,1012
630,1452
631,1824
632,1492
633,248
634,2216
635,1320
636,996
637,992
638,928
639,1352
640,816
641,1040
642,1856
643,284
644,2308
645,564
646,1640
647,1132
648,1812
649,444
650,732
651,480
652,2992
653,336
654,1892
655,2416
656,1284
657,508
658,516
659,628
660,252
661,2224
662,2868
663,1036
664,1088
665,1196
666,588
667,1924
668,1600
669,604
670,616
671,1240
672,3528
673,600
674,880
675,676
676,892
677,1288
678,2380
679,1768
680,1864
681,816
682,1696
683,768
684,1264
685,980
686,684
687,1128
688,28
689,740
690,488
691,668
692,484
693,1100
694,528
695,1112
696,664
697,532
698,1208
699,1428
700,1036
701,3508
702,1488
703,964
704,404
705,2116
706,920
707,1048
708,1820
709,2612
710,1580
711,1436
712,1056
713,1088
714,2472
715,488
716,1428
717,420
718,640
719,720
720,2612
721,1044
722,1136
723,2492
724,1720
725,644
726,580
727,1724
728,360
729,3304
730,772
731,708
732,2508
733,892
734,488
735,2888
736,1240
737,1588
738,448
739,540
740,1148
741,1612
742,796
743,1236
744,2584
745,1300
746,180
747,428
748,788
749,436
750,992
751,2828
752,796
753,1664
754,1344
755,1312
756,908
757,2000
758,824
759,1552
760,356
761,308
762,284
763,2032
764,1040
765,1504
766,664
767,1244
768,1592
769,1864
770,268
771,644
772,1284
773,252
774,2620
775,596
776,1236
777,1360
778,3268
779,3788
780,1900
781,412
782,404
783,652
784,2144
785,164
786,576
787,1940
788,2356
789,1228
790,1100
791,820
792,1012
793,1036
794,1420
795,1112
796,2728
797,3260
798,3836
799,1576
800,2068
801,1540
802,588
803,1780
804,1212
805,1388
806,440
807,1488
808,1548
809,912
810,1008
811,444
812,540
813,1188
814,152
815,2792
816,2528
817,904
818,524
819,1300
820,2544
821,1260
822,756
823,624
824,3552
825,920
826,140
827,2604
828,1200
829,3380
830,1348
831,728
832,328
833,1240
834,2476
835,628
836,428
837,448
838,2188
839,1296
840,464
841,1020
842,5160
843,1540
844,1544
845,1336
846,436
847,1140
848,968
849,452
850,2124
851,2656
852,496
853,2752
854,1252
855,1152
856,1312
857,1576
858,664
859,2644
860,384
861,224
862,1952
863,1764
864,592
865,584
866,1384
867,736
868,1164
869,2992
870,964
871,324
872,1636
873,480
874,2196
875,1268
876,2896
877,680
878,824
879,672
880,1820
881,2196
882,708
883,936
884,348
885,1560
886,532
887,248
888,2204
889,1316
890,288
891,2148
892,2132
893,416
894,420
895,864
896,1744
897,532
898,240
899,828
900,844
901,1232
902,1656
903,816
904,968
905,2652
906,768
907,1992
908,1504
909,1916
910,524
911,788
912,948
913,3236
914,940
915,1600
916,472
917,2324
918,324
919,424
920,1128
921,2760
922,1396
923,904
924,952
925,736
926,1800
927,2252
928,1136
929,1928
930,2760
931,792
932,2908
933,1300
934,596
935,1260
936,1756
937,612
938,1204
939,1892
940,1360
941,2076
942,168
943,2220
944,1172
945,1668
946,672
947,1268
948,1460
949,4400
950,2236
951,5820
952,1640
953,2612
954,3824
955,1248
956,1276
957,1928
958,608
959,844
960,1468
961,564
962,1136
963,2088
964,904
965,892
966,956
967,1432
968,976
969,160
970,1016
971,1988
972,1648
973,1592
974,756
975,1644
976,272
977,1280
978,156
979,1060
980,608
981,2096
982,1212
983,1288
984,1068
985,848
986,1796
987,3504
988,1064
989,1076
990,540
991,1272
992,1520
993,628
994,756
995,376
996,2332
997,708
998,504
999,468
1000,1196
1001,1056
1002,1232
1003,1368
1004,1488
1005,600
1006,924
1007,1464
1008,564
1009,3260
1010,700
1011,516
1012,600
1013,1192
1014,608
1015,1456
1016,2736
1017,1300
1018,1732
1019,512
1020,2228
1021,1156
1022,400
1023,616
1024,640
1025,5040
1026,464
1027,724
1028,1148
1029,792
1030,644
1031,736
1032,1456
1033,1820
1034,576
1035,2668
1036,1872
1037,376
1038,1540
1039,924
1040,1040
1041,568
1042,944
1043,1188
1044,1192
1045,2428
1046,784
1047,3364
1048,2560
1049,3596
1050,696
1051,1920
1052,816
1053,516
1054,520
1055,1592
1056,736
1057,180
1058,216
1059,504
1060,112
1061,2208
1062,904
1063,276
1064,1236
1065,632
1066,380
1067,1796
1068,1672
1069,2088
1070,2448
1071,1308
1072,572
1073,2908
1074,864
1075,252
1076,172
1077,668
1078,268
1079,1420
1080,724
1081,284
1082,252
1083,632
1084,3032
1085,636
1086,736
1087,568
1088,1180
1089,536
1090,420
1091,412
1092,204
1093,1496
1094,512
1095,1324
1096,740
1097,3532
1098,1964
1099,908
1100,256
1101,932
1102,3280
1103,836
1104,632
1105,200
1106,880
1107,332
1108,496
1109,616
1110,1044
1111,520
1112,592
1113,924
1114,380
1115,988
1116,908
1117,204
1118,2096
1119,1224
1120,2148
1121,364
1122,828
1123,756
1124,908
1125,616
1126,1340
1127,108
1128,484
1129,848
1130,1044
1131,2932
1132,444
1133,396
1134,676
1135,940
1136,884
1137,2220
1138,516
1139,996
1140,3428
1141,116
1142,752
1143,800
1144,776
1145,1416
1146,1912
1147,680
1148,1144
1149,2232
1150,380
1151,544
1152,240
1153,1688
1154,408
1155,1228
1156,708
1157,2944
1158,3148
1159,884
1160,1344
1161,1692
1162,448
1163,648
1164,424
1165,968
1166,156
1167,1064
1168,580
1169,1072
1170,7868
1171,2704
1172,60
1173,528
1174,1684
1175,1500
1176,1368
1177,1312
1178,444
1179,540
1180,560
1181,184
1182,1588
1183,152
1184,2232
1185,908
1186,1460
1187,1548
1188,596
1189,1060
1190,144
1191,2208
1192,312
1193,344
1194,456
1195,300
1196,2524
1197,1264
1198,800
1199,876
1200,1308
1201,1612
1202,908
1203,604
1204,1180
1205,164
1206,560
1207,604
1208,1548
1209,2416
1210,596
1211,1740
1212,588
1213,600
1214,540
1215,428
1216,532
1217,724
1218,2248
1219,1040
1220,2344
1221,1080
1222,1016
1223,860
1224,2156
1225,1420
1226,1228
1227,136
1228,1448
1229,800
1230,3292
1231,100
1232,32
1233,5696
1234,768
1235,1660
1236,508
1237,3708
1238,1268
1239,1128
1240,2412
1241,832
1242,1092
1243,604
1244,2900
1245,2024
1246,2352
1247,2308
1248,536
1249,1420
1250,968
1251,2192
1252,2964
1253,264
1254,80
1255,3588
1256,2756
1257,2264
1258,2808
1259,3840
1260,188
1261,2364
1262,532
1263,1044
1264,1256
1265,868
1266,1464
1267,972
1268,180
1269,660
1270,580
1271,376
1272,1488
1273,168
1274,464
1275,352
1276,796
1277,1464
1278,780
1279,2380
1280,1092
1281,1320
1282,1292
1283,1376
1284,976
1285,848
1286,120
1287,336
1288,540
1289,2968
1290,2332
1291,2488
1292,1376
1293,352
1294,1320
1295,832
1296,556
1297,736
1298,260
1299,1116
1300,576
1301,1484
1302,184
1303,216
1304,896
1305,1704
1306,1800
1307,2316
1308,736
1309,124
1310,376
1311,948
1312,316
1313,1308
1314,212
1315,1432
1316,320
1317,140
1318,196
1319,712
1320,2464
1321,464
1322,424
1323,1296
1324,516
1325,236
1326,1596
1327,632
1328,516
1329,1012
1330,168
1331,236
1332,140
1333,1516
1334,596
1335,500
1336,124
1337,3208
1338,1284
1339,736
1340,2516
1341,3820
1342,800
1343,2260
1344,1312
1345,964
1346,308
1347,2224
1348,1628
1349,1672
1350,720
1351,152
1352,460
1353,1048
1354,1572
1355,1204
1356,1952
1357,4348
1358,2748
1359,252
1360,1528
1361,1268
1362,1452
1363,1164
1364,444
1365,2464
1366,260
1367,1284
1368,680
1369,1700
1370,572
1371,856
1372,896
1373,1268
1374,3012
1375,2468
1376,160
1377,2648
1378,60
1379,872
1380,792
1381,1244
1382,1756
1383,932
1384,2184
1385,2956
1386,316
1387,676
1388,760
1389,460
1390,2740
1391,5224
1392,248
1393,3152
1394,232
1395,1024
1396,1812
1397,1516
1398,272
1399,1544
1400,1848
1401,1460
1402,1012
1403,892
1404,2508
1405,432
1406,2032
1407,3044
1408,464
1409,480
1410,2204
1411,452
1412,640
1413,5540
1414,828
1415,960
1416,616
1417,768
1418,1336
1419,1664
1420,1360
1421,520
1422,256
1423,420
1424,1036
1425,1264
1426,608
1427,884
1428,1200
1429,352
1430,208
1431,1592
1432,716
1433,944
1434,1472
1435,2976
1436,1096
1437,1796
1438,796
1439,1528
1440,1216
1441,628
1442,1304
1443,1476
1444,792
1445,584
1446,896
1447,1268
1448,568
1449,3728
1450,660
1451,368
1452,2732
1453,2236
1454,612
1455,1728
1456,660
1457,960
1458,1384
1459,1048
1460,968
1461,1484
1462,512
1463,100
1464,1736
1465,2868
1466,2764
1467,240
1468,252
1469,92
1470,1088
1471,1084
1472,908
1473,2976
1474,920
1475,2168
1476,224
1477,192
1478,2200
1479,680
1480,452
1481,648
1482,2108
1483,476
1484,2696
1485,696
1486,1176
1487,1220
1488,1196
1489,1608
1490,2644
1491,6384
1492,1076
1493,1044
1494,2368
1495,1372
1496,428
1497,512
1498,920
1499,960
1500,584
1501,584
1502,520
1503,3592
1504,792
1505,1380
1506,616
1507,624
1508,596
1509,124
1510,484
1511,228
1512,2280
1513,1252
1514,2920
1515,1216
1516,1256
1517,332
1518,1624
1519,1036
1520,356
1521,808
1522,1420
1523,3268
1524,688
1525,1552
1526,544
1527,1236
1528,480
1529,1892
1530,1184
1531,520
1532,460
1533,768
1534,692
1535,904
1536,340
1537,1420
1538,372
1539,388
1540,804
1541,3508
1542,496
1543,1460
1544,1296
1545,344
1546,464
1547,268
1548,808
1549,396
1550,948
1551,140
1552,1276
1553,548
1554,2820
1555,664
1556,1512
1557,3272
1558,1388
1559,316
1560,2408
1561,264
1562,944
1563,2980
1564,1232
1565,2416
1566,720
1567,3616
1568,336
1569,544
1570,908
1571,712
1572,1036
1573,1720
1574,212
1575,732
1576,1252
1577,1512
1578,428
1579,1260
1580,788
1581,1052
1582,1124
1583,784
1584,720
1585,2320
1586,384
1587,3296
1588,2896
1589,1872
1590,16
1591,524
1592,716
1593,1252
1594,1000
1595,308
1596,1620
1597,1324
1598,2008
1599,468
1600,516
1601,1172
1602,2340
1603,2848
1604,1268
1605,872
1606,584
1607,2184
1608,1136
1609,816
1610,1540
1611,972
1612,792
1613,204
1614,524
1615,852
1616,376
1617,744
1618,912
1619,1588
1620,1076
1621,148
1622,1404
1623,940
1624,460
1625,808
1626,2064
1627,252
1628,2200
1629,1028
1630,1452
1631,1384
1632,2480
1633,820
1634,1068
1635,1336
1636,1180
1637,1508
1638,672
1639,1200
1640,176
1641,268
1642,144
1643,1864
1644,832
1645,108
1646,1104
1647,904
1648,1104
1649,88
1650,2024
1651,584
1652,892
1653,1652
1654,476
1655,1628
1656,712
1657,828
1658,2892
1659,900
1660,1376
1661,376
1662,852
1663,904
1664,1240
1665,1328
1666,728
1667,2340
1668,452
1669,2220
1670,1192
1671,732
1672,808
1673,584
1674,3448
1675,2476
1676,1320
1677,296
1678,204
1679,1552
1680,392
1681,252
1682,504
1683,928
1684,2376
1685,360
1686,512
1687,1128
1688,588
1689,676
1690,740
1691,900
1692,1804
1693,140
1694,1692
1695,240
1696,1252
1697,652
1698,384
1699,480
1700,176
1701,2332
1702,556
1703,2728
1704,1068
1705,960
1706,892
1707,740
1708,1260
1709,1328
1710,568
1711,464
1712,1480
1713,544
1714,164
1715,232
1716,340
1717,316
1718,2700
1719,844
1720,556
1721,296
1722,2996
1723,1524
1724,364
1725,552
1726,580
1727,1312
1728,744
1729,1032
1730,312
1731,320
1732,284
1733,1064
1734,1380
1735,1408
1736,808
1737,404
1738,2160
1739,1292
1740,520
1741,692
1742,1440
1743,1428
1744,1600
1745,148
1746,1644
1747,2116
1748,608
1749,1532
1750,876
1751,1148
1752,696
1753,2796
1754,1468
1755,704
1756,1568
1757,244
1758,616
1759,2132
1760,456
1761,1496
1762,452
1763,1332
1764,844
1765,624
1766,668
1767,2892
1768,880
1769,504
1770,1532
1771,1164
1772,88
1773,1668
1774,204
1775,1848
1776,1872
1777,236
1778,2060
1779,964
1780,952
1781,908
1782,2416
1783,1220
1784,1496
1785,1232
1786,344
1787,224
1788,184
1789,452
1790,1080
1791,196
1792,1328
1793,532
1794,2152
1795,1312
1796,2336
1797,264
1798,372
1799,584
1800,1288
1801,3352
1802,1724
1803,1800
1804,300
1805,2892
1806,36
1807,1308
1808,168
1809,228
1810,1332
1811,232
1812,316
1813,464
1814,684
1815,500
1816,664
1817,1280
1818,900
1819,448
1820,1088
1821,428
1822,188
1823,672
1824,632
1825,5960
1826,776
1827,968
1828,924
1829,1996
1830,744
1831,804
1832,516
1833,292
1834,916
1835,632
1836,872
1837,272
1838,3308
1839,1212
1840,1140
1841,452
1842,2604
1843,232
1844,620
1845,516
1846,1832
1847,452
1848,828
1849,1372
1850,1216
1851,960
1852,596
1853,2192
1854,1164
1855,684
1856,944
1857,312
1858,1344
1859,240
1860,1200
1861,536
1862,1132
1863,1008
1864,2520
1865,928
1866,464
1867,2072
1868,572
1869,736
1870,3264
1871,1940
1872,1012
1873,344
1874,1728
1875,1336
1876,640
1877,1512
1878,1260
1879,1424
1880,572
1881,496
1882,120
1883,492
1884,2580
1885,3128
1886,340
1887,484
1888,1356
1889,1364
1890,1516
1891,892
1892,176
1893,3356
1894,1320
1895,656
1896,528
1897,2504
1898,1360
1899,1004
1900,76
1901,632
1902,1284
1903,1012
1904,1392
1905,940
1906,1040
1907,368
1908,924
1909,132
1910,1440
1911,1088
1912,348
1913,872
1914,632
1915,1172
1916,2004
1917,808
1918,1304
1919,1040
1920,2188
1921,468
1922,2492
1923,1028
1924,1132
1925,712
1926,320
1927,300
1928,2288
1929,1072
1930,328
1931,1764
1932,860
1933,2728
1934,1028
1935,3152
1936,256
1937,692
1938,2292
1939,2076
1940,676
1941,1148
1942,1312
1943,1488
1944,1512
1945,1040
1946,1284
1947,1584
1948,968
1949,1412
1950,568
1951,168
1952,144
1953,1740
1954,1092
1955,660
1956,1172
1957,160
1958,1420
1959,1300
1960,1812
1961,560
1962,524
1963,516
1964,244
1965,896
1966,968
1967,1184
1968,1936
1969,196
1970,284
1971,1068
1972,1360
1973,1540
1974,1120
1975,2796
1976,676
1977,240
1978,1040
1979,1436
1980,1012
1981,856
1982,1292
1983,1836
1984,732
1985,1632
1986,1460
1987,556
1988,1532
1989,880
1990,1184
1991,892
1992,1136
1993,1408
1994,1020
1995,1168
1996,572
1997,404
1998,204
1999,868
2000,536
2001,4800
2002,580
2003,660
2004,2700
2005,548
2006,840
2007,176
2008,1140
2009,252
2010,508
2011,976
2012,168
2013,1220
2014,516
2015,2780
2016,364
2017,188
2018,348
2019,700
2020,608
2021,1268
2022,480
2023,1184
2024,1816
2025,2876
2026,1088
2027,356
2028,1712
2029,796
2030,1112
2031,1384
2032,2576
2033,188
2034,2972
2035,3784
2036,1624
2037,440
2038,1908
2039,584
2040,1296
2041,760
2042,1940
2043,672
2044,5736
2045,2236
2046,392
2047,2500
2048,2236
2049,1128
2050,884
2051,432
2052,1244
2053,1316
2054,452
2055,172
2056,2304
2057,3260
2058,2572
2059,1988
2060,680
2061,764
2062,1468
2063,1092
2064,772
2065,1208
2066,1700
2067,2144
2068,1272
2069,1164
2070,792
2071,616
2072,5428
2073,1428
2074,2136
2075,816
2076,364
2077,4344
2078,5048
2079,3184
2080,3812
2081,100
2082,548
2083,680
2084,760
2085,1468
2086,248
2087,860
2088,952
2089,244
2090,804
2091,888
2092,1080
2093,816
2094,132
2095,1256
2096,1268
2097,1536
2098,1200
2099,1068
2100,856
2101,1500
2102,792
2103,184
2104,724
2105,1536
2106,336
2107,1660
2108,1304
2109,280
2110,1300
2111,660
2112,1236
2113,1924
2114,1508
2115,924
2116,1264
2117,364
2118,1712
2119,908
2120,2588
2121,328
2122,828
2123,1288
2124,344
2125,1344
2126,1356
2127,1848
2128,532
2129,280
2130,276
2131,604
2132,336
2133,1272
2134,2136
2135,1464
2136,732
2137,2220
2138,424
2139,880
2140,1528
2141,1260
2142,728
2143,344
2144,1268
2145,852
2146,860
2147,568
2148,2012
2149,148
2150,748
2151,292
2152,1288
2153,348
2154,952
2155,532
2156,548
2157,448
2158,360
2159,700
2160,1796
2161,2392
2162,3772
2163,988
2164,1308
2165,1156
2166,960
2167,2500
2168,448
2169,1588
2170,516
2171,1428
2172,1688
2173,1544
2174,288
2175,700
2176,1988
2177,2560
2178,2964
2179,1056
2180,704
2181,416
2182,1296
2183,456
2184,2180
2185,1616
2186,1068
2187,788
2188,1712
2189,836
2190,1012
2191,1328
2192,568
2193,216
2194,1048
2195,828
2196,1036
2197,1384
2198,1812
2199,1284
2200,312
2201,276
2202,328
2203,372
2204,1032
2205,632
2206,1224
2207,1060
2208,676
2209,320
2210,1420
2211,1168
2212,1332
2213,1164
2214,1328
2215,620
2216,1092
2217,1024
2218,1008
2219,956
2220,1724
2221,1388
2222,1052
2223,2140
2224,840
2225,160
2226,2788
2227,248
2228,5328
2229,524
2230,136
2231,1520
2232,1620
2233,308
2234,880
2235,420
2236,552
2237,348
2238,2920
2239,1352
2240,2224
2241,424
2242,200
2243,828
2244,248
2245,2556
2246,260
2247,1012
2248,1436
2249,1344
2250,1192
2251,512
2252,1548
2253,1208
2254,1488
2255,480
2256,592
2257,1320
2258,1476
2259,1260
2260,2220
2261,608
2262,1164
2263,684
2264,120
2265,492
2266,904
2267,740
2268,232
2269,488
2270,756
2271,852
2272,784
2273,5140
2274,992
2275,284
2276,2408
2277,1544
2278,2356
2279,3448
2280,1072
2281,308
2282,1992
2283,2556
2284,384
2285,968
2286,376
2287,1940
2288,924
2289,1212
2290,1744
2291,1920
2292,664
2293,736
2294,1760
2295,1252
2296,1604
2297,992
2298,1116
2299,1300
2300,616
2301,1784
2302,852
2303,1880
2304,1068
2305,1096
2306,744
2307,944
2308,1020
2309,848
2310,960
2311,988
2312,440
2313,1728
2314,1700
2315,500
2316,432
2317,1560
2318,536
2319,2116
2320,1084
2321,548
2322,456
2323,204
2324,1848
2325,868
2326,1568
2327,3336
2328,968
2329,480
2330,404
2331,780
2332,3584
2333,716
2334,428
2335,528
2336,1460
2337,256
2338,1636
2339,1496
2340,892
2341,972
2342,1388
2343,2604
2344,1284
2345,704
2346,1348
2347,2648
2348,1544
2349,1416
2350,376
2351,1164
2352,304
2353,716
2354,1928
2355,308
2356,260
2357,304
2358,812
2359,1564
2360,1376
2361,1092
2362,1576
2363,1620
2364,1376
2365,776
2366,1440
2367,1468
2368,1712
2369,716
2370,2980
2371,3160
2372,2792
2373,1308
2374,1740
2375,1628
2376,2664
2377,1000
2378,1016
2379,692
2380,760
2381,1860
2382,912
2383,240
2384,868
2385,444
2386,1344
2387,288
2388,2916
2389,1248
2390,356
2391,888
2392,1464
2393,468
2394,2252
2395,864
2396,1996
2397,884
2398,1436
2399,796
2400,884
2401,1324
2402,2780
2403,204
2404,1116
2405,2108
2406,624
2407,424
2408,784
2409,516
2410,960
2411,1032
2412,360
2413,784
2414,256
2415,764
2416,176
2417,1308
2418,1280
2419,1428
2420,324
2421,1428
2422,524
2423,388
2424,1036
2425,592
2426,584
2427,756
2428,1088
2429,1456
2430,300
2431,524
2432,1336
2433,660
2434,1192
2435,588
2436,484
2437,540
2438,972
2439,520
2440,244
2441,1304
2442,2820
2443,1984
2444,304
2445,812
2446,2996
2447,708
2448,1216
2449,204
2450,624
2451,1528
2452,616
2453,596
2454,3796
2455,908
2456,684
2457,492
2458,1188
2459,1248
2460,4916
2461,1396
2462,504
2463,684
2464,1988
2465,264
2466,1380
2467,1324
2468,2900
2469,5048
2470,1336
2471,276
2472,880
2473,3580
2474,2092
2475,224
2476,2604
2477,1128
2478,872
2479,1236
2480,964
2481,2120
2482,1680
2483,1012
2484,664
2485,1988
2486,1064
2487,1020
2488,1052
2489,1548
2490,352
2491,648
2492,2412
2493,532
2494,1648
2495,2248
2496,884
2497,396
2498,1564
2499,1064
2500,760
2501,404
2502,1288
2503,792
2504,524
2505,2572
2506,1312
2507,484
2508,3540
2509,2876
2510,708
2511,1228
2512,328
2513,556
2514,780
2515,1044
2516,1208
2517,676
2518,528
2519,1380
2520,804
2521,1200
2522,1216
2523,5160
2524,3380
2525,568
2526,552
2527,1396
2528,1128
2529,1648
2530,1416
2531,188
2532,2352
2533,892
2534,2912
2535,476
2536,1128
2537,260
2538,1048
2539,200
2540,588
2541,476
2542,2880
2543,440
2544,1916
2545,280
2546,164
2547,3004
2548,176
2549,536
2550,2036
2551,528
2552,1648
2553,988
2554,1288
2555,3960
2556,684
2557,916
2558,1200
2559,612
2560,444
2561,1000
2562,672
2563,1716
2564,2100
2565,3824
2566,1180
2567,272
2568,2336
2569,1172
2570,1116
2571,1840
2572,440
2573,1268
2574,512
2575,1188
2576,3176
2577,88
2578,1252
2579,1260
2580,500
2581,920
2582,1012
2583,592
2584,632
2585,924
2586,572
2587,1808
2588,1756
2589,2472
2590,444
2591,848
2592,504
2593,3188
2594,2252
2595,1220
2596,656
2597,1200
2598,1852
2599,2360
2600,1600
2601,788
2602,116
2603,2128
2604,636
2605,1552
2606,1280
2607,3172
2608,3352
2609,1492
2610,3196
2611,1256
2612,728
2613,1268
2614,2516
2615,3012
2616,568
2617,2820
2618,1264
2619,1376
2620,2200
2621,892
2622,880
2623,552
2624,1236
2625,900
2626,1540
2627,2752
2628,176
2629,440
2630,628
2631,1432
2632,312
2633,1468
2634,1036
2635,1172
2636,1484
2637,804
2638,1888
2639,624
2640,512
2641,1032
2642,1252
2643,1624
2644,3140
2645,2320
2646,692
2647,1520
2648,1484
2649,988
2650,1276
2651,672
2652,4672
2653,2336
2654,1324
2655,1620
2656,2804
2657,840
2658,1736
2659,1188
2660,548
2661,592
2662,952
2663,1124
2664,268
2665,596
2666,1852
2667,1132
2668,1392
2669,2836
2670,796
2671,3068
2672,924
2673,1232
2674,672
2675,952
2676,3664
2677,776
2678,2236
2679,832
2680,1892
2681,2312
2682,700
2683,1584
2684,1428
2685,3796
2686,2904
2687,864
2688,2516
2689,844
2690,540
2691,604
2692,1300
2693,1824
2694,352
2695,616
2696,448
2697,2152
2698,272
2699,1932
2700,604
2701,2588
2702,2456
2703,260
2704,1932
2705,1016
2706,1600
2707,272
2708,532
2709,368
2710,352
2711,1040
2712,248
2713,1016
2714,412
