Episode,Max Cell
262,128
263,64
264,128
265,128
266,128
267,64
268,64
269,64
270,128
271,64
272,64
273,16
274,128
275,32
276,64
277,128
278,128
279,64
280,64
281,32
282,64
283,32
284,128
285,64
286,128
287,32
288,64
289,64
290,64
291,128
292,64
293,64
294,128
295,64
296,128
297,32
298,64
299,16
300,64
301,128
302,32
303,128
304,32
305,128
306,128
307,128
308,32
309,128
310,128
311,64
312,64
313,32
314,32
315,64
316,256
317,64
318,256
319,128
320,32
321,64
322,128
323,32
324,64
325,64
326,64
327,128
328,128
329,64
330,32
331,128
332,64
333,32
334,128
335,16
336,128
337,64
338,64
339,64
340,128
341,64
342,128
343,32
344,64
345,128
346,32
347,64
348,128
349,128
350,32
351,32
352,32
353,64
354,128
355,256
356,128
357,64
358,64
359,64
360,32
361,64
362,64
363,64
364,128
365,64
366,64
367,64
368,64
369,32
370,64
371,256
372,64
373,128
374,64
375,128
376,128
377,128
378,64
379,64
380,128
381,128
382,32
383,32
384,32
385,32
386,64
387,32
388,64
389,128
390,64
391,64
392,128
393,128
394,32
395,64
396,64
397,64
398,64
399,32
400,32
401,32
402,32
403,64
404,64
405,32
406,32
407,32
408,32
409,256
410,128
411,64
412,64
413,128
414,32
415,64
416,256
417,16
418,128
419,64
420,16
421,128
422,64
423,64
424,128
425,32
426,32
427,32
428,64
429,64
430,128
431,128
432,64
433,32
434,64
435,16
436,64
437,64
438,32
439,256
440,32
441,128
442,128
443,64
444,64
445,128
446,64
447,128
448,128
449,128
450,32
451,128
452,32
453,128
454,64
455,64
456,64
457,16
458,128
459,64
460,128
461,64
462,32
463,128
464,128
465,32
466,128
467,128
468,64
469,128
470,32
471,64
472,64
473,256
474,128
475,128
476,64
477,64
478,32
479,128
480,64
481,64
482,256
483,128
484,64
485,32
486,16
487,64
488,64
489,128
490,128
491,32
492,64
493,32
494,64
495,256
496,64
497,64
498,256
499,64
500,64
501,32
502,256
503,128
504,32
505,64
506,128
507,32
508,128
509,128
510,32
511,128
512,256
513,64
514,32
515,64
516,64
517,256
518,32
519,128
520,64
521,64
522,256
523,64
524,128
525,32
526,16
527,128
528,64
529,64
530,32
531,64
532,128
533,64
534,64
535,64
536,128
537,64
538,32
539,32
540,128
541,64
542,32
543,64
544,64
545,128
546,128
547,128
548,128
549,64
550,64
551,128
552,256
553,64
554,128
555,64
556,64
557,128
558,64
559,128
560,64
561,128
562,64
563,64
564,64
565,32
566,256
567,32
568,64
569,128
570,32
571,32
572,128
573,64
574,256
575,128
576,64
577,128
578,128
579,128
580,128
581,64
582,128
583,128
584,64
585,32
586,128
587,128
588,128
589,128
590,128
591,128
592,32
593,128
594,128
595,64
596,64
597,64
598,64
599,64
600,128
601,16
602,128
603,16
604,128
605,64
606,64
607,128
608,64
609,64
610,64
611,128
612,64
613,64
614,128
615,128
616,64
617,32
618,256
619,64
620,64
621,32
622,64
623,64
624,32
625,128
626,64
627,32
628,64
629,64
630,128
631,32
632,128
633,64
634,128
635,64
636,128
637,64
638,64
639,128
640,128
641,64
642,32
643,32
644,128
645,64
646,64
647,128
648,64
649,64
650,16
651,128
652,32
653,32
654,64
655,64
656,64
657,32
658,64
659,64
660,128
661,256
662,64
663,128
664,256
665,64
666,64
667,64
668,256
669,64
670,128
671,128
672,64
673,32
674,128
675,64
676,128
677,32
678,256
679,32
680,64
681,128
682,64
683,128
684,64
685,64
686,64
687,64
688,512
689,256
690,128
691,64
692,128
693,64
694,256
695,128
696,128
697,64
698,64
699,64
700,256
701,64
702,64
703,128
704,128
705,32
706,128
707,256
708,128
709,64
710,16
711,32
712,64
713,64
714,16
715,64
716,64
717,64
718,64
719,64
720,64
721,64
722,32
723,16
724,64
725,8
726,128
727,64
728,256
729,64
730,64
731,64
732,64
733,256
734,32
735,128
736,128
737,64
738,32
739,64
740,32
741,64
742,16
743,32
744,64
745,128
746,256
747,64
748,512
749,256
750,128
751,128
752,32
753,64
754,16
755,256
756,32
757,64
758,64
759,32
760,32
761,64
762,32
763,64
764,128
765,128
766,32
767,64
768,32
769,64
770,32
771,64
772,256
773,32
774,128
775,128
776,64
777,128
778,256
779,32
780,64
781,128
782,32
783,128
784,64
785,32
786,32
787,128
788,16
789,128
790,256
791,32
792,32
793,128
794,32
795,128
796,16
797,128
798,32
799,32
800,128
801,64
802,32
803,128
804,64
805,64
806,128
807,128
808,32
809,128
810,128
811,32
812,64
813,64
814,256
815,64
816,32
817,128
818,32
819,64
820,32
821,64
822,128
823,256
824,64
825,64
826,64
827,128
828,128
829,256
830,64
831,32
832,64
833,32
834,128
835,32
836,64
837,256
838,128
839,64
840,16
841,64
842,32
843,32
844,64
845,64
846,32
847,64
848,64
849,32
850,128
851,256
852,16
853,128
854,128
855,64
856,128
857,128
858,64
859,64
860,64
861,64
862,128
863,64
864,64
865,128
866,64
867,64
868,16
869,128
870,128
871,128
872,256
873,32
874,128
875,128
876,128
877,256
878,64
879,64
880,128
881,64
882,16
883,64
884,128
885,64
886,64
887,128
888,64
889,256
890,32
891,128
892,128
893,128
894,64
895,64
896,64
897,64
898,16
899,128
900,64
901,64
902,128
903,32
904,64
905,128
906,128
907,256
908,128
909,64
910,128
911,128
912,64
913,256
914,64
915,64
916,64
917,64
918,32
919,128
920,32
921,64
922,64
923,64
924,64
925,128
926,64
927,128
928,128
929,64
930,32
931,64
932,256
933,256
934,128
935,64
936,64
937,64
938,64
939,128
940,64
941,128
942,256
943,32
944,32
945,64
946,32
947,64
948,64
949,64
950,32
951,64
952,32
953,128
954,128
955,256
956,64
957,64
958,128
959,256
960,64
961,32
962,128
963,64
964,64
965,128
966,256
967,64
968,256
969,64
970,32
971,64
972,64
973,32
974,64
975,64
976,64
977,64
978,32
979,128
980,32
981,32
982,64
983,64
984,32
985,64
986,128
987,128
988,32
989,32
990,32
991,64
992,32
993,64
994,128
995,128
996,64
997,128
998,64
999,128
1000,32
1001,64
1002,128
1003,64
1004,128
1005,32
1006,128
1007,256
1008,128
1009,128
1010,64
1011,16
1012,64
1013,64
1014,64
1015,64
1016,32
1017,128
1018,64
1019,256
1020,64
1021,128
1022,64
1023,64
1024,64
1025,128
1026,32
1027,32
1028,256
1029,128
1030,64
1031,32
1032,64
1033,64
1034,8
1035,128
1036,64
1037,64
1038,256
1039,128
1040,64
1041,32
1042,64
1043,128
1044,128
1045,128
1046,128
1047,32
1048,64
1049,64
1050,64
1051,128
1052,64
1053,256
1054,64
1055,32
1056,128
1057,128
1058,256
1059,64
1060,64
1061,128
1062,256
1063,256
1064,128
1065,256
1066,32
1067,64
1068,128
1069,128
1070,64
1071,128
1072,128
1073,256
1074,128
1075,128
1076,128
1077,64
1078,128
1079,64
1080,32
1081,32
1082,64
1083,32
1084,128
1085,128
1086,64
1087,128
1088,64
1089,64
1090,256
1091,64
1092,128
1093,32
1094,128
1095,64
1096,64
1097,128
1098,128
1099,64
1100,128
1101,32
1102,64
1103,64
1104,32
1105,128
1106,128
1107,16
1108,128
1109,64
1110,64
1111,512
1112,64
1113,32
1114,32
1115,128
1116,128
1117,64
1118,32
1119,64
1120,32
1121,16
1122,128
1123,64
1124,128
1125,128
1126,128
1127,256
1128,64
1129,128
1130,64
1131,64
1132,64
1133,128
1134,128
1135,32
1136,128
1137,64
1138,128
1139,128
1140,64
1141,128
1142,64
1143,128
1144,64
1145,64
1146,64
1147,64
1148,128
1149,128
1150,256
1151,128
1152,256
1153,128
1154,256
1155,128
1156,64
1157,32
1158,64
1159,128
1160,32
1161,16
1162,256
1163,128
1164,128
1165,128
1166,32
1167,64
1168,64
1169,64
1170,64
1171,128
1172,128
1173,64
1174,128
1175,128
1176,128
1177,64
1178,128
1179,64
1180,128
1181,128
1182,64
1183,32
1184,16
1185,128
1186,128
1187,64
1188,256
1189,128
1190,32
1191,128
1192,32
1193,512
1194,256
1195,64
1196,64
1197,64
1198,128
1199,32
1200,128
1201,256
1202,32
1203,32
1204,64
1205,256
1206,64
1207,64
1208,256
1209,128
1210,16
1211,128
1212,32
1213,64
1214,256
1215,256
1216,64
1217,128
1218,64
1219,64
1220,128
1221,256
1222,128
1223,64
1224,64
1225,256
1226,128
1227,64
1228,128
1229,64
1230,64
1231,128
1232,64
1233,64
1234,256
1235,128
1236,64
1237,512
1238,128
1239,256
1240,512
1241,128
1242,128
1243,64
1244,128
1245,128
1246,256
1247,128
1248,64
1249,128
1250,128
1251,64
1252,64
1253,32
1254,32
1255,256
1256,128
1257,64
1258,64
1259,128
1260,64
1261,128
1262,64
1263,256
1264,128
1265,128
1266,32
1267,128
1268,64
1269,64
1270,128
1271,64
1272,32
1273,64
1274,128
1275,64
1276,64
1277,256
1278,64
1279,64
1280,16
1281,64
1282,64
1283,64
1284,128
1285,128
1286,128
1287,256
1288,32
1289,64
1290,256
1291,128
1292,256
1293,64
1294,256
1295,128
1296,128
1297,256
1298,64
1299,128
1300,64
1301,64
1302,128
1303,128
1304,256
1305,128
1306,128
1307,128
1308,128
1309,64
1310,64
1311,64
1312,128
1313,128
1314,64
1315,64
1316,32
1317,256
1318,32
1319,32
1320,32
1321,256
1322,64
1323,128
1324,128
1325,64
1326,256
1327,128
1328,32
1329,64
1330,32
1331,64
1332,128
1333,128
1334,128
1335,16
1336,128
1337,128
1338,32
1339,32
1340,64
1341,64
1342,256
1343,128
1344,64
1345,128
1346,256
1347,256
1348,32
1349,64
1350,64
1351,64
1352,256
1353,128
1354,64
1355,128
1356,128
1357,128
1358,32
1359,128
1360,128
1361,128
1362,128
1363,32
1364,64
1365,64
1366,64
1367,32
1368,128
1369,64
1370,32
1371,64
1372,64
1373,128
1374,128
1375,128
1376,64
1377,64
1378,64
1379,64
1380,16
1381,128
1382,128
1383,32
1384,128
1385,128
1386,64
1387,32
1388,32
1389,128
1390,64
1391,64
1392,128
1393,256
1394,128
1395,32
1396,64
1397,128
1398,256
1399,32
1400,64
1401,128
1402,128
1403,32
1404,32
1405,64
1406,128
1407,256
1408,64
1409,128
1410,128
1411,32
1412,64
1413,128
1414,128
1415,32
1416,256
1417,256
1418,256
1419,32
1420,64
1421,64
1422,64
1423,128
1424,128
1425,64
1426,32
1427,64
1428,256
1429,32
1430,256
1431,128
1432,32
1433,64
1434,128
1435,32
1436,64
1437,32
1438,32
1439,16
1440,64
1441,16
1442,128
1443,128
1444,128
1445,64
1446,32
1447,64
1448,64
1449,64
1450,32
1451,64
1452,128
1453,128
1454,32
1455,64
1456,64
1457,64
1458,64
1459,128
1460,128
1461,128
1462,32
1463,32
1464,64
1465,64
1466,64
1467,32
1468,32
1469,64
1470,64
1471,32
1472,128
1473,128
1474,64
1475,64
1476,128
1477,128
1478,256
1479,32
1480,256
1481,64
1482,256
1483,128
1484,64
1485,128
1486,64
1487,32
1488,128
1489,128
1490,256
1491,64
1492,64
1493,32
1494,128
1495,128
1496,128
1497,256
1498,128
1499,32
1500,64
1501,64
1502,128
1503,32
1504,64
1505,64
1506,32
1507,128
1508,64
1509,128
1510,64
1511,32
1512,128
1513,64
1514,64
1515,32
1516,128
1517,64
1518,128
1519,32
1520,64
1521,64
1522,128
1523,64
1524,128
1525,128
1526,128
1527,32
1528,256
1529,128
1530,256
1531,64
1532,32
1533,256
1534,128
1535,64
1536,64
1537,128
1538,16
1539,32
1540,64
1541,128
1542,64
1543,128
1544,16
1545,64
1546,256
1547,256
1548,128
1549,64
1550,64
1551,32
1552,64
1553,256
1554,256
1555,128
1556,64
1557,128
1558,32
1559,64
1560,16
1561,256
1562,32
1563,128
1564,128
1565,128
1566,32
1567,32
1568,128
1569,64
1570,128
1571,128
1572,64
1573,32
1574,128
1575,256
1576,16
1577,64
1578,256
1579,128
1580,64
1581,128
1582,64
1583,256
1584,64
1585,32
1586,128
1587,16
1588,64
1589,128
1590,32
1591,32
1592,64
1593,32
1594,64
1595,256
1596,32
1597,256
1598,64
1599,64
1600,128
1601,128
1602,64
1603,64
1604,128
1605,64
1606,64
1607,64
1608,64
1609,64
1610,32
1611,64
1612,128
1613,64
1614,64
1615,64
1616,64
1617,64
1618,64
1619,32
1620,64
1621,64
1622,64
1623,256
1624,64
1625,64
1626,128
1627,256
1628,64
1629,32
1630,256
1631,64
1632,256
1633,256
1634,64
1635,128
1636,64
1637,64
1638,128
1639,64
1640,128
1641,128
1642,128
1643,128
1644,64
1645,128
1646,32
1647,32
1648,64
1649,64
1650,128
1651,16
1652,128
1653,16
1654,256
1655,128
1656,32
1657,128
1658,64
1659,128
1660,64
1661,128
1662,256
1663,32
1664,256
1665,128
1666,64
1667,128
1668,128
1669,64
1670,64
1671,32
1672,128
1673,128
1674,64
1675,256
1676,16
1677,128
1678,32
1679,256
1680,64
1681,256
1682,128
1683,64
1684,64
1685,64
1686,256
1687,512
1688,64
1689,32
1690,64
1691,16
1692,64
1693,32
1694,128
1695,128
1696,128
1697,32
1698,128
1699,64
1700,256
1701,256
1702,64
1703,128
1704,16
1705,256
1706,128
1707,64
1708,32
1709,64
1710,64
1711,128
1712,64
1713,64
1714,32
1715,256
1716,128
1717,128
1718,64
1719,128
1720,32
1721,64
1722,128
1723,128
1724,64
1725,256
1726,32
1727,64
1728,128
1729,64
1730,128
1731,64
1732,64
1733,64
1734,128
1735,128
1736,64
1737,128
1738,128
1739,128
1740,64
1741,32
1742,32
1743,128
1744,64
1745,128
1746,128
1747,64
1748,128
1749,128
1750,128
1751,128
1752,128
1753,256
1754,32
1755,64
1756,32
1757,64
1758,64
1759,128
1760,128
1761,32
1762,32
1763,128
1764,64
1765,256
1766,256
1767,64
1768,128
1769,32
1770,128
1771,32
1772,32
1773,64
1774,128
1775,32
1776,256
1777,128
1778,32
1779,64
1780,128
1781,128
1782,128
1783,128
1784,128
1785,128
1786,128
1787,128
1788,64
1789,128
1790,32
1791,128
1792,64
1793,128
1794,128
1795,512
1796,256
1797,256
1798,64
1799,64
1800,128
1801,32
1802,128
1803,256
1804,128
1805,128
1806,256
1807,64
1808,128
1809,256
1810,256
1811,128
1812,64
1813,32
1814,128
1815,128
1816,256
1817,128
1818,64
1819,256
1820,64
1821,128
1822,128
1823,32
1824,128
1825,128
1826,128
1827,128
1828,128
1829,128
1830,128
1831,64
1832,128
1833,128
1834,64
1835,64
1836,64
1837,64
1838,256
1839,256
1840,64
1841,64
1842,32
1843,64
1844,64
1845,64
1846,128
1847,64
1848,32
1849,256
1850,32
1851,128
1852,128
1853,128
1854,16
1855,32
1856,128
1857,64
1858,128
1859,64
1860,16
1861,64
1862,64
1863,32
1864,128
1865,128
1866,32
1867,64
1868,256
1869,256
1870,128
1871,64
1872,128
1873,64
1874,64
1875,64
1876,128
1877,64
1878,128
1879,128
1880,64
1881,64
1882,128
1883,128
1884,64
1885,256
1886,128
1887,64
1888,128
1889,64
1890,32
1891,64
1892,32
1893,64
1894,64
1895,32
1896,128
1897,256
1898,64
1899,256
1900,64
1901,64
1902,64
1903,64
1904,64
1905,64
1906,128
1907,128
1908,128
1909,64
1910,256
1911,32
1912,64
1913,128
1914,64
1915,64
1916,256
1917,64
1918,256
1919,32
1920,128
1921,64
1922,64
1923,32
1924,64
1925,64
1926,256
1927,64
1928,64
1929,64
1930,128
1931,64
1932,64
1933,128
1934,128
1935,64
1936,256
1937,128
1938,128
1939,32
1940,64
1941,64
1942,64
1943,64
1944,512
1945,128
1946,64
1947,32
1948,64
1949,64
1950,64
1951,64
1952,128
1953,64
1954,256
1955,32
1956,64
1957,128
1958,256
1959,32
1960,128
1961,64
1962,64
1963,32
1964,64
1965,128
1966,32
1967,64
1968,128
1969,256
1970,64
1971,64
1972,256
1973,64
1974,128
1975,32
1976,64
1977,128
1978,32
1979,256
1980,256
1981,64
1982,128
1983,128
1984,64
1985,128
1986,64
1987,64
1988,128
1989,64
1990,256
1991,256
1992,16
1993,64
1994,32
1995,64
1996,256
1997,256
1998,128
1999,32
2000,16
2001,64
2002,128
2003,32
2004,128
2005,32
2006,32
2007,256
2008,64
2009,64
2010,64
2011,128
2012,128
2013,128
2014,64
2015,32
2016,256
2017,128
2018,64
2019,256
2020,128
2021,128
2022,64
2023,64
2024,64
2025,256
2026,64
2027,128
2028,128
2029,128
2030,32
2031,128
2032,128
2033,256
2034,64
2035,256
2036,128
2037,32
2038,128
2039,32
2040,128
2041,64
2042,128
2043,256
2044,32
2045,64
2046,256
2047,256
2048,32
2049,128
2050,32
2051,32
2052,256
2053,256
2054,128
2055,128
2056,128
2057,64
2058,64
2059,64
2060,128
2061,64
2062,64
2063,64
2064,128
2065,256
2066,32
2067,64
2068,64
2069,32
2070,128
2071,128
2072,256
2073,256
2074,16
2075,128
2076,128
2077,64
2078,32
2079,512
2080,128
2081,128
2082,128
2083,64
2084,64
2085,64
2086,64
2087,128
2088,128
2089,32
2090,256
2091,64
2092,512
2093,64
2094,64
2095,32
2096,128
2097,256
2098,256
2099,32
2100,64
2101,64
2102,64
2103,32
2104,64
2105,64
2106,128
2107,32
2108,32
2109,64
2110,128
2111,32
2112,64
2113,16
2114,32
2115,128
2116,64
2117,128
2118,256
2119,64
2120,128
2121,128
2122,128
2123,256
2124,256
2125,256
2126,32
2127,128
2128,128
2129,128
2130,128
2131,128
2132,256
2133,64
2134,128
2135,64
2136,64
2137,64
2138,128
2139,128
2140,32
2141,256
2142,128
2143,64
2144,128
2145,128
2146,64
2147,512
2148,128
2149,32
2150,64
2151,16
2152,128
2153,32
2154,128
2155,64
2156,128
2157,64
2158,256
2159,256
2160,64
2161,64
2162,64
2163,128
2164,128
2165,128
2166,64
2167,128
2168,64
2169,128
2170,128
2171,128
2172,128
2173,256
2174,64
2175,128
2176,128
2177,128
2178,128
2179,32
2180,128
2181,32
2182,64
2183,128
2184,128
2185,64
2186,64
2187,256
2188,32
2189,128
2190,64
2191,256
2192,64
2193,128
2194,32
2195,128
2196,64
2197,64
2198,256
2199,64
2200,256
2201,128
2202,256
2203,32
2204,32
2205,128
2206,32
2207,128
2208,64
2209,128
2210,64
2211,64
2212,256
2213,64
2214,256
2215,64
2216,32
2217,256
2218,32
2219,128
2220,32
2221,128
2222,128
2223,128
2224,32
2225,64
2226,16
2227,128
2228,64
2229,32
2230,64
2231,256
2232,32
2233,64
2234,128
2235,128
2236,64
2237,64
2238,128
2239,32
2240,32
2241,32
2242,64
2243,512
2244,64
2245,128
2246,256
2247,256
2248,32
2249,64
2250,128
2251,32
2252,128
2253,64
2254,64
2255,64
2256,64
2257,32
2258,64
2259,128
2260,64
2261,256
2262,128
2263,64
2264,32
2265,64
2266,128
2267,64
2268,128
2269,128
2270,64
2271,64
2272,128
2273,32
2274,128
2275,32
2276,128
2277,64
2278,128
2279,64
2280,128
2281,128
2282,32
2283,64
2284,32
2285,256
2286,128
2287,256
2288,64
2289,64
2290,128
2291,64
2292,64
2293,256
2294,16
2295,16
2296,256
2297,16
2298,128
2299,256
2300,16
2301,64
2302,64
2303,32
2304,128
2305,128
2306,64
2307,64
2308,64
2309,64
2310,128
2311,256
2312,256
2313,256
2314,64
2315,64
2316,256
2317,128
2318,128
2319,64
2320,64
2321,32
2322,128
2323,128
2324,256
2325,256
2326,64
2327,128
2328,128
2329,32
2330,32
2331,128
2332,64
2333,64
2334,64
2335,128
2336,32
2337,64
2338,64
2339,32
2340,256
2341,128
2342,32
2343,128
2344,128
2345,128
2346,64
2347,32
2348,64
2349,128
2350,64
2351,128
2352,32
2353,32
2354,64
2355,64
2356,256
2357,32
2358,64
2359,64
2360,64
2361,64
2362,16
2363,64
2364,128
2365,128
2366,32
2367,64
2368,64
2369,256
2370,256
2371,128
2372,128
2373,128
2374,64
2375,128
2376,128
2377,256
2378,128
2379,32
2380,128
2381,64
2382,64
2383,256
2384,128
2385,256
2386,128
2387,64
2388,256
2389,256
2390,64
2391,128
2392,32
2393,256
2394,32
2395,64
2396,256
2397,128
2398,64
2399,64
2400,128
2401,128
2402,64
2403,256
2404,64
2405,64
2406,64
2407,128
2408,64
2409,64
2410,128
2411,256
2412,128
2413,256
2414,256
2415,32
2416,128
2417,128
2418,128
2419,128
2420,128
2421,64
2422,256
2423,64
2424,128
2425,64
2426,256
2427,256
2428,32
2429,128
2430,32
2431,64
2432,64
2433,64
2434,256
2435,64
2436,32
2437,128
2438,128
2439,64
2440,256
2441,64
2442,128
2443,64
2444,128
2445,128
2446,128
2447,128
2448,64
2449,128
2450,128
2451,128
2452,256
2453,128
2454,32
2455,64
2456,128
2457,128
2458,64
2459,64
2460,128
2461,64
2462,128
2463,64
2464,64
2465,256
2466,16
2467,128
2468,64
2469,32
2470,64
2471,128
2472,32
2473,64
2474,128
2475,128
2476,64
2477,64
2478,128
2479,256
2480,128
2481,64
2482,128
2483,32
2484,128
2485,256
2486,64
2487,64
2488,256
2489,128
2490,64
2491,64
2492,128
2493,32
2494,128
2495,64
2496,128
2497,256
2498,64
2499,64
2500,128
2501,64
2502,16
2503,128
2504,128
2505,32
2506,64
2507,128
2508,64
2509,64
2510,32
2511,128
2512,128
2513,128
2514,256
2515,64
2516,128
2517,32
2518,256
2519,32
2520,128
2521,64
2522,64
2523,128
2524,128
2525,128
2526,128
2527,16
2528,64
2529,128
2530,64
2531,128
2532,256
2533,128
2534,256
2535,32
2536,64
2537,512
2538,128
2539,128
2540,256
2541,128
2542,64
2543,128
2544,64
2545,128
2546,64
2547,32
2548,128
2549,256
2550,128
2551,128
2552,128
2553,128
2554,64
2555,64
2556,32
2557,256
2558,64
2559,64
2560,64
2561,128
2562,256
2563,128
2564,128
2565,64
2566,64
2567,64
2568,32
2569,128
2570,64
2571,64
2572,32
2573,128
2574,128
2575,64
2576,256
2577,256
2578,256
2579,64
2580,256
2581,32
2582,64
2583,128
2584,32
2585,256
2586,32
2587,128
2588,256
2589,32
2590,256
2591,256
2592,256
2593,128
2594,64
2595,256
2596,64
2597,64
2598,32
2599,32
2600,256
2601,64
2602,256
2603,64
2604,128
2605,128
2606,128
2607,64
2608,32
2609,256
2610,128
2611,128
2612,256
2613,256
2614,64
2615,128
2616,16
2617,256
2618,128
2619,128
2620,128
2621,128
2622,64
2623,128
2624,64
2625,128
2626,128
2627,64
2628,64
2629,64
2630,64
2631,64
2632,32
2633,32
2634,128
2635,256
2636,128
2637,128
2638,64
2639,32
2640,256
2641,128
2642,128
2643,128
2644,32
2645,128
2646,32
2647,256
2648,128
2649,64
2650,32
2651,128
2652,32
2653,128
2654,64
2655,64
2656,32
2657,16
2658,64
2659,32
2660,64
2661,128
2662,256
2663,64
2664,32
2665,128
2666,128
2667,128
2668,128
2669,64
2670,128
2671,128
2672,64
2673,64
2674,256
2675,32
2676,64
2677,64
2678,32
2679,32
2680,128
2681,64
2682,64
2683,64
2684,64
2685,32
2686,256
2687,512
2688,64
2689,32
2690,32
2691,64
2692,128
2693,64
2694,64
2695,64
2696,128
2697,64
2698,64
2699,64
2700,64
2701,64
2702,32
2703,128
2704,64
2705,64
2706,64
2707,128
2708,64
2709,64
2710,32
2711,128
2712,64
2713,32
2714,64
2715,128
2716,128
2717,64
2718,128
2719,32
2720,128
2721,64
2722,128
2723,32
2724,128
2725,256
2726,128
2727,64
2728,128
2729,64
2730,32
2731,64
2732,128
2733,64
2734,64
2735,32
2736,32
2737,128
2738,128
2739,128
2740,128
2741,128
2742,128
2743,128
2744,32
2745,64
2746,64
2747,128
2748,128
2749,128
2750,64
2751,64
2752,64
2753,128
2754,64
2755,64
2756,128
2757,64
2758,64
2759,256
2760,64
2761,64
2762,128
2763,256
2764,32
2765,256
2766,128
2767,64
2768,128
2769,128
2770,256
2771,128
2772,64
2773,64
2774,64
2775,128
2776,64
2777,128
2778,256
2779,64
2780,128
2781,64
2782,64
2783,32
2784,128
2785,64
2786,256
2787,128
2788,64
2789,128
2790,128
2791,32
2792,128
2793,64
2794,128
2795,256
2796,64
2797,64
2798,32
2799,32
2800,64
2801,64
2802,32
2803,64
2804,64
2805,64
2806,32
2807,64
2808,128
2809,256
2810,128
2811,64
2812,64
2813,64
2814,64
2815,64
2816,16
2817,128
2818,64
2819,128
2820,32
2821,128
2822,64
2823,128
2824,64
2825,256
2826,64
2827,32
2828,128
2829,32
2830,64
2831,256
2832,128
2833,128
2834,64
2835,64
2836,256
2837,32
2838,128
2839,128
2840,32
2841,128
2842,64
2843,32
2844,128
2845,64
2846,64
2847,64
2848,32
2849,32
2850,64
2851,32
2852,64
2853,64
2854,128
2855,128
2856,128
2857,64
2858,128
2859,128
2860,64
2861,128
2862,128
2863,64
2864,128
2865,32
2866,128
2867,64
2868,128
2869,64
2870,64
2871,64
2872,64
2873,64
2874,64
2875,256
2876,256
2877,64
2878,32
2879,64
2880,32
2881,128
2882,64
2883,64
2884,64
2885,64
2886,64
2887,64
2888,64
2889,128
2890,64
2891,128
2892,128
2893,128
2894,128
2895,128
2896,64
2897,128
2898,64
2899,32
2900,64
2901,32
2902,64
2903,64
2904,128
2905,256
2906,128
2907,512
2908,64
2909,128
2910,32
2911,64
2912,256
2913,64
2914,64
2915,64
2916,256
2917,64
2918,64
2919,128
2920,128
2921,64
2922,64
2923,256
2924,128
2925,256
2926,128
2927,128
2928,128
2929,64
2930,32
2931,128
2932,64
2933,256
2934,128
2935,16
2936,512
2937,32
2938,64
2939,256
2940,32
2941,128
2942,128
2943,32
2944,64
2945,64
2946,32
2947,64
2948,128
2949,128
2950,32
2951,32
2952,512
2953,128
2954,128
2955,32
2956,32
2957,128
2958,64
2959,64
2960,128
2961,32
2962,128
2963,32
2964,32
2965,256
2966,32
2967,128
2968,64
2969,64
2970,64
2971,64
2972,128
2973,32
2974,32
2975,64
2976,128
2977,256
2978,256
2979,64
2980,128
2981,64
2982,128
2983,128
2984,256
2985,256
2986,128
2987,128
2988,128
2989,64
2990,64
2991,64
2992,64
2993,64
2994,128
